time/total_timesteps,rollout/ep_len_mean,time/iterations,time/fps,rollout/ep_rew_mean,time/time_elapsed,train/explained_variance,train/loss,train/policy_gradient_loss,train/entropy_loss,train/clip_range,train/approx_kl,train/clip_fraction,train/learning_rate,train/n_updates,train/value_loss,eval/mean_reward,eval/mean_ep_length
1193984,211.44,583,3950,11.59,302,0.8475785255432129,0.3554740846157074,0.0013844100467395037,-0.4065661486238241,0.2,0.0041438835,0.03125,0.00025,2328,0.7127392999827862,,
1196032,212.05,584,3950,11.52,302,0.8359769582748413,0.38118064403533936,-0.0015536215214524418,-0.34100036695599556,0.2,0.009283025,0.0445556640625,0.00025,2332,0.886150412261486,,
1198080,210.28,585,3951,11.47,303,0.8029608130455017,0.4088306725025177,-0.0014835370238870382,-0.3590670358389616,0.2,0.011407582,0.082763671875,0.00025,2336,1.0359792709350586,,
1200000,,,,,,0.8443613052368164,0.288175106048584,0.0002490860933903605,-0.35563247464597225,0.2,0.0086617,0.058349609375,0.00025,2340,0.7506889663636684,12.7,224.3
1200128,210.67,586,3901,11.41,307,,,,,,,,,,,,
1202176,211.07,587,3902,11.52,308,0.8407050371170044,0.27111366391181946,-0.001004167424980551,-0.33600253611803055,0.2,0.0055977367,0.0511474609375,0.00025,2344,0.6775185987353325,,
1204224,210.75,588,3904,11.51,308,0.8596177697181702,0.3156898617744446,0.0004615592479240149,-0.3426366373896599,0.2,0.0049397647,0.0518798828125,0.00025,2348,0.7556631714105606,,
1206272,210.45,589,3905,11.42,308,0.7729747295379639,0.5081576704978943,0.002548405056586489,-0.2944827787578106,0.2,0.0085820705,0.0843505859375,0.00025,2352,1.0574529133737087,,
1208320,209.66,590,3906,11.39,309,0.862697958946228,0.25583523511886597,-0.0027358596853446215,-0.34501471370458603,0.2,0.0035220368,0.046142578125,0.00025,2356,0.6773406751453876,,
1210368,209.54,591,3907,11.42,309,0.8060579895973206,0.38434267044067383,-0.0016395601269323379,-0.2934766001999378,0.2,0.010962083,0.0665283203125,0.00025,2360,0.8879113644361496,,
1212416,209.9,592,3908,11.48,310,0.8423344492912292,0.3396027088165283,0.00013589227455668151,-0.3088292423635721,0.2,0.012528468,0.0511474609375,0.00025,2364,0.7973026968538761,,
1214464,209.13,593,3908,11.47,310,0.8130532503128052,0.38337069749832153,-0.00015536160208284855,-0.27834287099540234,0.2,0.0056217555,0.031005859375,0.00025,2368,0.860832754522562,,
1216512,207.36,594,3910,11.4,311,0.8614372611045837,0.28124603629112244,0.0020949015743099153,-0.2914460450410843,0.2,0.005344106,0.0479736328125,0.00025,2372,0.690943531692028,,
1218560,207.49,595,3912,11.38,311,0.807100236415863,0.3581960201263428,-0.002003521367441863,-0.2872076444327831,0.2,0.0052802255,0.0411376953125,0.00025,2376,0.8738144785165787,,
1220608,206.22,596,3913,11.41,311,0.8206165432929993,0.31135252118110657,0.0008871013415046036,-0.2796893734484911,0.2,0.0032390542,0.0396728515625,0.00025,2380,0.7563290484249592,,
1222656,204.16,597,3914,11.35,312,0.8080330491065979,0.33432677388191223,-0.00016912200953811407,-0.2433781400322914,0.2,0.005169268,0.0408935546875,0.00025,2384,0.7330772802233696,,
1224704,203.36,598,3915,11.25,312,0.827727198600769,0.3425503671169281,-0.0013102437369525433,-0.2818027585744858,0.2,0.005438221,0.035888671875,0.00025,2388,0.7399669215083122,,
1226752,201.17,599,3916,11.19,313,0.8127283453941345,0.397713303565979,0.001960462293936871,-0.2486879713833332,0.2,0.02044889,0.06103515625,0.00025,2392,0.8738282322883606,,
1228800,202.89,600,3916,11.33,313,0.8143230080604553,0.35405558347702026,0.0017254167469218373,-0.24123351089656353,0.2,0.009880921,0.048583984375,0.00025,2396,0.8047580048441887,,
1230848,203.03,601,3917,11.33,314,0.8522615432739258,0.29982104897499084,8.811478619463742e-05,-0.28493408113718033,0.2,0.005632002,0.0389404296875,0.00025,2400,0.6594835370779037,,
1232896,203.34,602,3918,11.38,314,0.8472310900688171,0.26029083132743835,-0.0030350490851560608,-0.2766834245994687,0.2,0.005904595,0.04931640625,0.00025,2404,0.6438049450516701,,
1234944,204.67,603,3919,11.43,315,0.8460938334465027,0.2827395498752594,-0.0001846491650212556,-0.2958274707198143,0.2,0.004425868,0.04248046875,0.00025,2408,0.6466856896877289,,
1236992,207.91,604,3920,11.58,315,0.8110340237617493,0.27363350987434387,-0.0021175829460844398,-0.28440392203629017,0.2,0.00642034,0.0418701171875,0.00025,2412,0.7100019752979279,,
1239040,208.12,605,3921,11.62,315,0.8418488502502441,0.2695777416229248,-0.0017019837396219373,-0.3218543417751789,0.2,0.0064164028,0.0653076171875,0.00025,2416,0.635139312595129,,
1241088,209.68,606,3922,11.63,316,0.8328536152839661,0.3240695595741272,0.0008718674071133137,-0.3546982128173113,0.2,0.004215219,0.03515625,0.00025,2420,0.7602833323180676,,
1243136,210.75,607,3923,11.66,316,0.7709870934486389,0.3192380368709564,-0.000863912922795862,-0.3001463059335947,0.2,0.0030927453,0.03564453125,0.00025,2424,0.8546008989214897,,
1245184,211.33,608,3924,11.68,317,0.877929151058197,0.26578158140182495,-5.203310865908861e-05,-0.290746639482677,0.2,0.009487207,0.0419921875,0.00025,2428,0.5158532578498125,,
1247232,213.17,609,3925,11.86,317,0.8364079594612122,0.278125137090683,-0.0023445611586794257,-0.2952392753213644,0.2,0.0025739204,0.0260009765625,0.00025,2432,0.7014000155031681,,
1249280,216.67,610,3927,11.98,318,0.7560994029045105,0.3636404573917389,-0.002161278040148318,-0.2563804993405938,0.2,0.0034807771,0.031494140625,0.00025,2436,0.8243617042899132,,
1251328,218.16,611,3928,12.1,318,0.807995080947876,0.3070394694805145,-0.0009730062447488308,-0.2885811924934387,0.2,0.0060008084,0.0306396484375,0.00025,2440,0.708232469856739,,
1253376,219.94,612,3930,12.17,318,0.7448063492774963,0.38705840706825256,0.0005220391321927309,-0.25944735296070576,0.2,0.009314104,0.0572509765625,0.00025,2444,0.810697641223669,,
1255424,221.29,613,3931,12.26,319,0.8090989589691162,0.33429262042045593,0.0006117478187661618,-0.31758961640298367,0.2,0.0038445182,0.0550537109375,0.00025,2448,0.7761043272912502,,
1257472,220.2,614,3933,12.14,319,0.8581157326698303,0.28207582235336304,0.0002528904879000038,-0.32030525989830494,0.2,0.0068280366,0.041015625,0.00025,2452,0.6749940626323223,,
1259520,219.16,615,3934,12.06,320,0.7957577109336853,0.3577847480773926,-7.145776180550456e-05,-0.2860294468700886,0.2,0.005971319,0.0428466796875,0.00025,2456,0.8558509945869446,,
1261568,217.53,616,3935,11.99,320,0.8189632892608643,0.39650213718414307,-0.0023379133199341595,-0.3012594152241945,0.2,0.008008629,0.038330078125,0.00025,2460,0.9144682995975018,,
1263616,217.15,617,3936,12.06,321,0.8377323150634766,0.335758775472641,-1.784911728464067e-05,-0.28690753784030676,0.2,0.0115674455,0.056640625,0.00025,2464,0.7745610289275646,,
1265664,215.96,618,3937,12.09,321,0.8747457265853882,0.26430726051330566,0.0008294935105368495,-0.3076288104057312,0.2,0.00694964,0.052734375,0.00025,2468,0.7012140452861786,,
1267712,215.75,619,3938,12.02,321,0.8366987705230713,0.4460906982421875,-0.000913805968593806,-0.2631915519014001,0.2,0.0035925512,0.0316162109375,0.00025,2472,0.8470145650207996,,
1269760,211.97,620,3939,11.71,322,0.8211190104484558,0.4496169984340668,0.0005520215781871229,-0.3261101469397545,0.2,0.010163289,0.0555419921875,0.00025,2476,1.0567722246050835,,
1271808,209.61,621,3940,11.48,322,0.8233678936958313,0.3838626444339752,-0.0011167979391757399,-0.3555339649319649,0.2,0.0032023233,0.03369140625,0.00025,2480,0.8124810010194778,,
1273856,204.65,622,3941,11.19,323,0.8666915893554688,0.252980500459671,-0.0003030375810340047,-0.3148115500807762,0.2,0.009401927,0.0506591796875,0.00025,2484,0.5818195380270481,,
1275904,201.34,623,3942,11.0,323,0.8356419205665588,0.3069438338279724,0.0011987464968115091,-0.329743679612875,0.2,0.0065246364,0.0511474609375,0.00025,2488,0.7896440252661705,,
1277952,199.57,624,3942,10.87,324,0.7872855067253113,0.3836386501789093,-0.0007378165901172906,-0.2837582482025027,0.2,0.0060269916,0.047119140625,0.00025,2492,0.8858221620321274,,
1280000,198.6,625,3944,10.61,324,0.8742313385009766,0.2466416358947754,-0.0013512964214896783,-0.2851809039711952,0.2,0.003950275,0.03515625,0.00025,2496,0.5402149427682161,,
1282048,196.42,626,3945,10.44,324,0.8520365953445435,0.2901928722858429,-0.003177561506163329,-0.3145863227546215,0.2,0.0057774,0.04296875,0.00025,2500,0.6386501491069794,,
1284096,194.06,627,3946,10.16,325,0.8274493217468262,0.2885074019432068,0.0002930110495071858,-0.292570261284709,0.2,0.0055459896,0.045166015625,0.00025,2504,0.6956833153963089,,
1286144,193.53,628,3947,10.1,325,0.7881522178649902,0.3639885485172272,-0.002141443284926936,-0.20224884431809187,0.2,0.0043963296,0.034423828125,0.00025,2508,0.7542408555746078,,
1288192,193.41,629,3948,10.03,326,0.8101902008056641,0.26112833619117737,-0.000307791109662503,-0.2198602631688118,0.2,0.015294096,0.060302734375,0.00025,2512,0.7141396403312683,,
1290240,195.08,630,3949,10.27,326,0.817274808883667,0.26530900597572327,0.00015656519099138677,-0.20923238061368465,0.2,0.003502634,0.0321044921875,0.00025,2516,0.6766708195209503,,
1292288,194.44,631,3950,10.37,327,0.840749979019165,0.28324708342552185,-0.00013425969518721104,-0.2468856256455183,0.2,0.0033559944,0.037841796875,0.00025,2520,0.6702707968652248,,
1294336,197.04,632,3951,10.44,327,0.815365195274353,0.3748551607131958,0.0003339604882057756,-0.2916401084512472,0.2,0.004941065,0.0416259765625,0.00025,2524,0.8662293404340744,,
1296384,198.61,633,3951,10.56,328,0.7934420704841614,0.3775273859500885,-0.0021986447682138532,-0.24203189555555582,0.2,0.005926801,0.0252685546875,0.00025,2528,0.8490668721497059,,
1298432,198.1,634,3952,10.62,328,0.809044361114502,0.2960330545902252,-0.0003816699027083814,-0.2311891233548522,0.2,0.008695628,0.0433349609375,0.00025,2532,0.7283036261796951,,
1300000,,,,,,0.8610535860061646,0.2335665374994278,-0.000447925238404423,-0.30475410632789135,0.2,0.0058499696,0.04052734375,0.00025,2536,0.6113256588578224,11.6,205.75
1300480,200.4,635,3908,10.81,332,,,,,,,,,,,,
1302528,202.09,636,3909,10.97,333,0.7894923686981201,0.2962764501571655,0.0023927635920699686,-0.24567127600312233,0.2,0.0028039757,0.0399169921875,0.00025,2540,0.6892331093549728,,
1304576,203.4,637,3910,11.13,333,0.8557170629501343,0.1983039826154709,-0.0004946164553985,-0.24766191840171814,0.2,0.0035640239,0.0311279296875,0.00025,2544,0.562891298905015,,
1306624,202.71,638,3910,11.09,334,0.8138145208358765,0.362371563911438,0.001325219520367682,-0.2762440899387002,0.2,0.004609191,0.033935546875,0.00025,2548,0.820223905146122,,
1308672,202.28,639,3911,11.07,334,0.8615525960922241,0.3244798481464386,-0.0014826976985204965,-0.28196653723716736,0.2,0.0071071084,0.047607421875,0.00025,2552,0.6451118662953377,,
1310720,202.36,640,3912,10.99,335,0.8518869876861572,0.28068727254867554,-0.0002979628334287554,-0.26288411393761635,0.2,0.0074073076,0.032470703125,0.00025,2556,0.6337528191506863,,
1312768,203.5,641,3913,10.97,335,0.8581455945968628,0.2856038510799408,-0.00017492170445621014,-0.24960405193269253,0.2,0.0032167854,0.023681640625,0.00025,2560,0.6508027613162994,,
1314816,203.66,642,3915,11.0,335,0.8435680866241455,0.305228590965271,0.00024198330356739461,-0.2661976320669055,0.2,0.0028590416,0.02880859375,0.00025,2564,0.7256777212023735,,
1316864,204.42,643,3916,11.04,336,0.7844870090484619,0.4027865529060364,-0.00015138965682126582,-0.24937209859490395,0.2,0.003958487,0.0338134765625,0.00025,2568,0.9444362781941891,,
1318912,204.34,644,3917,11.12,336,0.8113380670547485,0.3202688992023468,0.003941191826015711,-0.24548965506255627,0.2,0.006720777,0.0423583984375,0.00025,2572,0.7003186643123627,,
1320960,204.15,645,3918,11.16,337,0.833538293838501,0.30567285418510437,-0.0020581463759299368,-0.24045438691973686,0.2,0.007302857,0.03466796875,0.00025,2576,0.7236825861036777,,
1323008,206.12,646,3918,11.27,337,0.7833117842674255,0.3721698820590973,-0.0019491194689180702,-0.2299681631848216,0.2,0.003938894,0.0311279296875,0.00025,2580,0.7813486196100712,,
1325056,206.64,647,3919,11.3,338,0.8449282646179199,0.2761451005935669,0.0005163749010534957,-0.280262129381299,0.2,0.0034832214,0.03173828125,0.00025,2584,0.6962390281260014,,
1327104,206.53,648,3921,11.35,338,0.8139764070510864,0.28293970227241516,-0.0028420439921319485,-0.2819742523133755,0.2,0.0038207383,0.0218505859375,0.00025,2588,0.758243951946497,,
1329152,207.9,649,3921,11.41,338,0.831013023853302,0.29636484384536743,6.220888462848961e-05,-0.25368111580610275,0.2,0.0059380587,0.036376953125,0.00025,2592,0.6698837913572788,,
1331200,207.38,650,3922,11.47,339,0.8508024215698242,0.33574938774108887,-0.0017785773961804807,-0.31271555460989475,0.2,0.0048908507,0.042724609375,0.00025,2596,0.7494070865213871,,
1333248,206.56,651,3923,11.47,339,0.7689332962036133,0.4671521484851837,-0.0005846627173013985,-0.33002328500151634,0.2,0.008019605,0.0396728515625,0.00025,2600,0.9985667876899242,,
1335296,206.96,652,3925,11.48,340,0.7916461229324341,0.30053314566612244,-0.004482424876186997,-0.32923601754009724,0.2,0.004730605,0.046142578125,0.00025,2604,0.7221997305750847,,
1337344,205.29,653,3925,11.45,340,0.8405784964561462,0.31389912962913513,-0.0005455185892060399,-0.34142235293984413,0.2,0.005681924,0.0465087890625,0.00025,2608,0.6557973437011242,,
1339392,205.48,654,3927,11.44,341,0.7854654788970947,0.39612874388694763,-0.0003856613766402006,-0.3297926317900419,0.2,0.008652512,0.0362548828125,0.00025,2612,0.8779256083071232,,
1341440,204.44,655,3927,11.37,341,0.8231667280197144,0.37041711807250977,-0.00021297440980561078,-0.35409077629446983,0.2,0.005160694,0.0445556640625,0.00025,2616,0.7651163600385189,,
1343488,202.56,656,3928,11.21,341,0.826678991317749,0.3059232831001282,-0.0020149825140833855,-0.3765311408787966,0.2,0.0069930977,0.048095703125,0.00025,2620,0.6874499022960663,,
1345536,202.48,657,3929,11.16,342,0.8509303331375122,0.25230249762535095,0.0012595765147125348,-0.34744885563850403,0.2,0.009022698,0.0543212890625,0.00025,2624,0.5944886170327663,,
1347584,203.13,658,3930,11.09,342,0.8336567878723145,0.30624479055404663,-0.001777815807145089,-0.3919066973030567,0.2,0.0054754177,0.0465087890625,0.00025,2628,0.6900905445218086,,
1349632,204.4,659,3931,11.18,343,0.8424511551856995,0.2577599585056305,-0.003553344839019701,-0.38586236350238323,0.2,0.0053817066,0.0328369140625,0.00025,2632,0.5998170636594296,,
1351680,204.19,660,3931,11.09,343,0.8200485110282898,0.30926209688186646,-0.0034296878438908607,-0.38303055614233017,0.2,0.006205447,0.0377197265625,0.00025,2636,0.7140905037522316,,
1353728,204.92,661,3932,11.03,344,0.7885146737098694,0.3970619738101959,0.00016182460240088403,-0.44595496356487274,0.2,0.0056172055,0.0419921875,0.00025,2640,0.8240377567708492,,
1355776,205.07,662,3934,11.1,344,0.8452596664428711,0.25130558013916016,-0.0007002571946941316,-0.34152005426585674,0.2,0.006079841,0.05615234375,0.00025,2644,0.5550896674394608,,
1357824,205.64,663,3935,11.06,345,0.7850725054740906,0.34759554266929626,0.0005789734714198858,-0.3309879284352064,0.2,0.0078023253,0.0517578125,0.00025,2648,0.7894457876682281,,
1359872,206.84,664,3936,11.17,345,0.799567699432373,0.3119908571243286,-0.0011706695659086108,-0.24182906281203032,0.2,0.006395094,0.029296875,0.00025,2652,0.6600289456546307,,
1361920,207.88,665,3936,11.24,345,0.8477169275283813,0.27791622281074524,-0.0009423261508345604,-0.30305206403136253,0.2,0.0033746837,0.0272216796875,0.00025,2656,0.6289776638150215,,
1363968,207.7,666,3937,11.31,346,0.821444034576416,0.2906445264816284,-0.0009624855301808566,-0.25178034976124763,0.2,0.007490542,0.038330078125,0.00025,2660,0.7272732518613338,,
1366016,207.87,667,3938,11.33,346,0.8506632447242737,0.3402175009250641,0.002277963809319772,-0.2550592450425029,0.2,0.0060708206,0.0401611328125,0.00025,2664,0.7990501634776592,,
1368064,207.87,668,3939,11.36,347,0.8484575152397156,0.32159221172332764,-0.0005181230662856251,-0.32277692295610905,0.2,0.0036538048,0.0362548828125,0.00025,2668,0.8132980726659298,,
1370112,208.7,669,3941,11.49,347,0.8332972526550293,0.32186412811279297,-0.00022933591390028596,-0.28868010453879833,0.2,0.0041167196,0.0408935546875,0.00025,2672,0.6882813312113285,,
1372160,208.58,670,3942,11.54,348,0.8061119318008423,0.3474282920360565,-0.002983873782795854,-0.3082616440951824,0.2,0.004295755,0.0308837890625,0.00025,2676,0.8260521665215492,,
1374208,210.3,671,3942,11.61,348,0.8370260000228882,0.3185897767543793,-0.0006550716934725642,-0.3575748410075903,0.2,0.00673855,0.03759765625,0.00025,2680,0.7242470420897007,,
1376256,210.32,672,3943,11.68,348,0.8771873712539673,0.28493452072143555,-0.00042996194679290056,-0.35221556946635246,0.2,0.004847975,0.0357666015625,0.00025,2684,0.602550882846117,,
1378304,212.32,673,3945,11.83,349,0.8086919784545898,0.3702077567577362,0.0023305529612116516,-0.3186102844774723,0.2,0.007583998,0.042724609375,0.00025,2688,0.8339781239628792,,
1380352,211.62,674,3945,11.76,349,0.8403081297874451,0.38059762120246887,0.0002332383010070771,-0.3688704576343298,0.2,0.0051040584,0.0501708984375,0.00025,2692,0.7850160896778107,,
1382400,210.54,675,3946,11.68,350,0.7951942682266235,0.2846875786781311,0.0013303681480465457,-0.2778935842216015,0.2,0.010542052,0.043701171875,0.00025,2696,0.716332770884037,,
1384448,212.99,676,3947,11.82,350,0.8429305553436279,0.2999317944049835,-0.0022183505061548203,-0.280373876914382,0.2,0.0037931523,0.0245361328125,0.00025,2700,0.6220435909926891,,
1386496,213.6,677,3948,11.84,351,0.8487246632575989,0.35551708936691284,0.0014184711035341024,-0.2807231117039919,0.2,0.008059884,0.0526123046875,0.00025,2704,0.6972571052610874,,
1388544,215.68,678,3948,11.98,351,0.7964946627616882,0.3192763328552246,-0.002208493067882955,-0.2626263266429305,0.2,0.003239399,0.024658203125,0.00025,2708,0.7373123429715633,,
1390592,216.03,679,3949,11.94,352,0.8539159297943115,0.27345573902130127,-0.0032491458987351507,-0.31160130351781845,0.2,0.010042338,0.054443359375,0.00025,2712,0.6598930731415749,,
1392640,216.29,680,3950,11.97,352,0.8229938745498657,0.2783299386501312,-0.0036528990895021707,-0.3894441444426775,0.2,0.008279593,0.0601806640625,0.00025,2716,0.7570269331336021,,
1394688,216.49,681,3950,12.13,353,0.816606342792511,0.27226313948631287,-0.001519741490483284,-0.2784581119194627,0.2,0.005046641,0.0386962890625,0.00025,2720,0.683192778378725,,
1396736,215.53,682,3952,12.1,353,0.8751387596130371,0.2901105582714081,-0.0005169368232600391,-0.3565222844481468,0.2,0.008288168,0.0447998046875,0.00025,2724,0.6813926137983799,,
1398784,215.42,683,3953,12.11,353,0.7904882431030273,0.29401883482933044,-0.001586828613653779,-0.231957265175879,0.2,0.005839318,0.03564453125,0.00025,2728,0.7318255826830864,,
1400000,,,,,,0.8541303277015686,0.3351735472679138,-0.001485864122514613,-0.357915036380291,0.2,0.011070431,0.0498046875,0.00025,2732,0.7165601141750813,13.25,222.6
1400832,216.61,684,3909,12.11,358,,,,,,,,,,,,
1402880,219.68,685,3910,12.31,358,0.8010656237602234,0.31257566809654236,-0.002558676205808297,-0.29954787343740463,0.2,0.005882498,0.0723876953125,0.00025,2736,0.7820923998951912,,
1404928,219.9,686,3911,12.34,359,0.8445188403129578,0.2511746883392334,-0.001849849708378315,-0.2755430918186903,0.2,0.005523868,0.02685546875,0.00025,2740,0.6887453831732273,,
1406976,220.05,687,3912,12.4,359,0.8497864007949829,0.31623345613479614,-0.0012133069685660303,-0.3821367211639881,0.2,0.010056061,0.0601806640625,0.00025,2744,0.7856644243001938,,
1409024,218.1,688,3913,12.34,360,0.8092304468154907,0.3347020149230957,-0.002664393570739776,-0.30298327654600143,0.2,0.0058669248,0.04150390625,0.00025,2748,0.7768939957022667,,
1411072,217.47,689,3914,12.34,360,0.8669402003288269,0.3109525144100189,0.0009505884372629225,-0.3332316391170025,0.2,0.015102961,0.0654296875,0.00025,2752,0.670955877751112,,
1413120,216.87,690,3915,12.41,360,0.8048311471939087,0.31598326563835144,-0.0012618500622920692,-0.23562784679234028,0.2,0.0052709207,0.0325927734375,0.00025,2756,0.7799455896019936,,
1415168,216.63,691,3916,12.41,361,0.8694568276405334,0.3119458556175232,-0.002634060103446245,-0.30210283398628235,0.2,0.013397394,0.05029296875,0.00025,2760,0.7230786867439747,,
1417216,216.77,692,3917,12.33,361,0.7978774309158325,0.38053035736083984,-0.0004147153231315315,-0.2420691465958953,0.2,0.004368676,0.0284423828125,0.00025,2764,0.8766722567379475,,
1419264,217.64,693,3918,12.34,362,0.8588616847991943,0.3211701214313507,-0.00198888749582693,-0.2764341561123729,0.2,0.00572675,0.037353515625,0.00025,2768,0.7539604008197784,,
1421312,216.83,694,3919,12.23,362,0.8495036363601685,0.3101814389228821,0.0017774258740246296,-0.2742773424834013,0.2,0.0053609475,0.0377197265625,0.00025,2772,0.6793827936053276,,
1423360,217.21,695,3920,12.2,363,0.8321712017059326,0.2774447798728943,0.00038285477785393596,-0.22864638082683086,0.2,0.0032364444,0.0291748046875,0.00025,2776,0.6838820576667786,,
1425408,218.12,696,3921,12.2,363,0.8369604349136353,0.3155808448791504,-9.609406697563827e-05,-0.2583384532481432,0.2,0.0054093385,0.03759765625,0.00025,2780,0.7326624169945717,,
1427456,216.94,697,3922,12.11,363,0.8638116121292114,0.26161137223243713,0.0018892548250732943,-0.2441720087081194,0.2,0.012520659,0.05029296875,0.00025,2784,0.6753784790635109,,
1429504,217.07,698,3923,12.04,364,0.8238683938980103,0.4834687411785126,0.001701321278233081,-0.2441991213709116,0.2,0.008404465,0.0518798828125,0.00025,2788,0.9828624464571476,,
1431552,217.17,699,3924,12.0,364,0.7745987176895142,0.38709211349487305,-0.00013819095329381526,-0.18610478937625885,0.2,0.003234813,0.0377197265625,0.00025,2792,0.9149012379348278,,
1433600,216.0,700,3926,11.97,365,0.913001298904419,0.20199409127235413,-0.00048166251508519053,-0.33409917913377285,0.2,0.0065652877,0.047607421875,0.00025,2796,0.5346175543963909,,
1435648,216.21,701,3927,11.9,365,0.7867904901504517,0.3610101342201233,-0.0006732215406373143,-0.24302190076559782,0.2,0.0059009697,0.0389404296875,0.00025,2800,0.8351375125348568,,
1437696,215.17,702,3928,11.78,365,0.884080708026886,0.2335267961025238,-0.0009456040279474109,-0.32813034765422344,0.2,0.005765294,0.061767578125,0.00025,2804,0.6278353575617075,,
1439744,214.14,703,3928,11.71,366,0.8253345489501953,0.3311918079853058,-0.0041440345521550626,-0.3665935005992651,0.2,0.00595201,0.0557861328125,0.00025,2808,0.8386684656143188,,
1441792,212.95,704,3930,11.73,366,0.8707911968231201,0.22037164866924286,9.468311327509582e-05,-0.2060438683256507,0.2,0.004607307,0.043212890625,0.00025,2812,0.5529686734080315,,
1443840,211.75,705,3931,11.73,367,0.8591299057006836,0.3143906593322754,0.005970025056740269,-0.35203223302960396,0.2,0.019993283,0.10498046875,0.00025,2816,0.7529175840318203,,
1445888,208.56,706,3932,11.55,367,0.8083540201187134,0.2450115829706192,-0.0005650962848449126,-0.23816062416881323,0.2,0.0055092694,0.037353515625,0.00025,2820,0.6264393925666809,,
1447936,206.7,707,3933,11.44,368,0.8950544595718384,0.2344123274087906,-0.002487622492481023,-0.31745156832039356,0.2,0.010429107,0.05810546875,0.00025,2824,0.5347872320562601,,
1449984,209.51,708,3934,11.67,368,0.7512084245681763,0.3055570125579834,0.0010921356151811779,-0.24051868543028831,0.2,0.011235191,0.0592041015625,0.00025,2828,0.79788813367486,,
1452032,208.7,709,3935,11.58,368,0.9175936579704285,0.14902342855930328,-0.00232495553791523,-0.2576934462413192,0.2,0.0045051146,0.0279541015625,0.00025,2832,0.35045867413282394,,
1454080,209.34,710,3936,11.54,369,0.8496159315109253,0.3145880401134491,-0.0004625289002433419,-0.3309935387223959,0.2,0.004186784,0.0372314453125,0.00025,2836,0.7143637277185917,,
1456128,209.46,711,3938,11.57,369,0.8307660222053528,0.26529890298843384,-0.00030801638786215335,-0.20953510515391827,0.2,0.006347048,0.0369873046875,0.00025,2840,0.6574669703841209,,
1458176,207.56,712,3939,11.55,370,0.8727824091911316,0.3672260046005249,-0.0006330277537927032,-0.29396648705005646,0.2,0.007081985,0.036865234375,0.00025,2844,0.7606942765414715,,
1460224,207.63,713,3940,11.56,370,0.7466277480125427,0.3800542950630188,0.0016702338471077383,-0.21274335775524378,0.2,0.0075566894,0.060546875,0.00025,2848,0.8426528945565224,,
1462272,207.82,714,3942,11.49,370,0.8510609269142151,0.2589344084262848,-0.0002797814959194511,-0.2133162533864379,0.2,0.004537233,0.030517578125,0.00025,2852,0.6435133665800095,,
1464320,209.09,715,3943,11.53,371,0.8364702463150024,0.343131959438324,-0.0010224708239547908,-0.23602576926350594,0.2,0.0029698836,0.0311279296875,0.00025,2856,0.7496561035513878,,
1466368,210.25,716,3944,11.71,371,0.8439726829528809,0.28384777903556824,-9.26107750274241e-05,-0.2020465461537242,0.2,0.0042655612,0.0341796875,0.00025,2860,0.640287559479475,,
1468416,210.6,717,3945,11.79,372,0.8861862421035767,0.26525694131851196,-0.002072574192425236,-0.26258197985589504,0.2,0.005029825,0.0274658203125,0.00025,2864,0.6083376184105873,,
1470464,212.21,718,3946,11.81,372,0.804236114025116,0.2806841731071472,0.0007393974519800395,-0.19242003001272678,0.2,0.0069919424,0.0550537109375,0.00025,2868,0.6818569488823414,,
1472512,210.81,719,3947,11.81,373,0.8591272234916687,0.2741270363330841,-4.847184754908085e-05,-0.27187838591635227,0.2,0.0052661393,0.0408935546875,0.00025,2872,0.7022102363407612,,
1474560,209.72,720,3947,11.76,373,0.7866454124450684,0.3592551648616791,-0.0014035184576641768,-0.2682496877387166,0.2,0.008825341,0.05224609375,0.00025,2876,0.8454816080629826,,
1476608,210.18,721,3948,11.78,373,0.849006175994873,0.304329514503479,-0.0018117009603884071,-0.2728427089750767,0.2,0.003131894,0.0228271484375,0.00025,2880,0.6921323873102665,,
1478656,213.55,722,3949,11.99,374,0.8640794157981873,0.262425035238266,0.0030526161135639995,-0.32811583764851093,0.2,0.007339755,0.069091796875,0.00025,2884,0.6209990158677101,,
1480704,213.75,723,3950,12.0,374,0.857338547706604,0.3127613365650177,-0.0008575354004278779,-0.31507948972284794,0.2,0.0045474214,0.0404052734375,0.00025,2888,0.7687054835259914,,
1482752,214.31,724,3951,12.11,375,0.8506855964660645,0.27744367718696594,-0.0017973818175960332,-0.2527294522151351,0.2,0.0063637933,0.0413818359375,0.00025,2892,0.6118186004459858,,
1484800,214.62,725,3952,12.2,375,0.8564272522926331,0.378124475479126,0.002670681453309953,-0.27157843858003616,0.2,0.0028330337,0.0330810546875,0.00025,2896,0.7039515748620033,,
1486848,215.23,726,3952,12.27,376,0.7704347372055054,0.41635459661483765,-0.00032591958006378263,-0.2552649062126875,0.2,0.011645164,0.0621337890625,0.00025,2900,0.9542846344411373,,
1488896,213.57,727,3954,12.1,376,0.8524248600006104,0.24760964512825012,-2.4822948034852743e-05,-0.2694697789847851,0.2,0.004283067,0.040771484375,0.00025,2904,0.6587173268198967,,
1490944,213.8,728,3955,12.15,376,0.7936863899230957,0.3061346113681793,-0.0005782554508186877,-0.21937181986868382,0.2,0.0054902863,0.0413818359375,0.00025,2908,0.7316095046699047,,
