time/total_timesteps,rollout/ep_rew_mean,time/fps,time/time_elapsed,time/iterations,rollout/ep_len_mean,train/loss,train/learning_rate,train/explained_variance,train/clip_fraction,train/clip_range,train/entropy_loss,train/n_updates,train/approx_kl,train/policy_gradient_loss,train/value_loss,eval/mean_reward,eval/mean_ep_length
1044480,308.64,54,19211,510,102.16,1346.4306640625,0.00025,0.24591553211212158,0.0,0.2,-0.00025996931526606204,2036,-2.910383e-10,-1.5512341633439064e-08,2717.067611694336,,
1046528,312.8,54,19212,511,103.2,1682.28662109375,0.00025,0.23398882150650024,0.0,0.2,-0.0002785417545965174,2040,-2.6193447e-10,-1.1874362826347351e-08,3081.3682861328125,,
1048576,310.88,54,19213,512,102.72,1334.4451904296875,0.00025,0.2253977656364441,0.0,0.2,-0.00022968878965912154,2044,1.5133992e-08,-1.650187186896801e-08,2955.8400268554688,,
1050000,,,,,,1498.3411865234375,0.00025,0.2318630814552307,0.0,0.2,-0.0002400972334726248,2048,9.516953e-09,3.1723175197839737e-09,3051.879684448242,322.4,105.6
1050624,312.16,54,19216,513,103.04,,,,,,,,,,,,
1052672,310.56,54,19217,514,102.64,1633.6343994140625,0.00025,0.22677570581436157,0.0,0.2,-0.0002497897139619454,2052,1.3707904e-08,-1.5099067240953445e-07,3259.738998413086,,
1054720,312.8,54,19217,515,103.2,1603.5478515625,0.00025,0.23650413751602173,0.0,0.2,-0.0002712685227379552,2056,8.032657e-09,1.5133991837501526e-09,2919.6771850585938,,
1056768,308.32,54,19218,516,102.08,1291.900634765625,0.00025,0.25659823417663574,0.0,0.2,-0.00031645675881009083,2060,1.5832484e-08,-1.2680538929998875e-07,3000.5231323242188,,
1058816,311.84,55,19218,517,102.96,1758.374755859375,0.00025,0.2616913318634033,0.0,0.2,-0.00038554925595235545,2064,5.820766e-11,1.0419171303510666e-08,2893.6009521484375,,
1060864,313.76,55,19219,518,103.44,1390.0877685546875,0.00025,0.24532634019851685,0.0,0.2,-0.0003849472486763261,2068,9.080395e-09,-1.885928213596344e-08,2930.3914947509766,,
1062912,313.76,55,19220,519,103.44,1442.5836181640625,0.00025,0.232038676738739,0.0,0.2,-0.0002911335468525067,2072,-1.0768417e-09,-1.0104849934577942e-07,2801.2205505371094,,
1064960,311.2,55,19220,520,102.8,1629.4384765625,0.00025,0.24927681684494019,0.0,0.2,-0.0002647420014909585,2076,-9.080395e-09,-4.886533133685589e-08,3134.9019470214844,,
1067008,314.08,55,19221,521,103.52,1750.72265625,0.00025,0.2386549711227417,0.0,0.2,-0.0004746175509353634,2080,1.9790605e-09,-1.9150320440530777e-07,3080.697769165039,,
1069056,313.76,55,19222,522,103.44,1108.285400390625,0.00025,0.2434898018836975,0.0,0.2,-0.0007602036421303637,2084,-4.656613e-10,9.89530235528946e-10,2716.324172973633,,
1071104,315.68,55,19222,523,103.92,1242.5274658203125,0.00025,0.22696661949157715,0.0,0.2,-0.0005309223943186225,2088,0.0,8.978531695902348e-08,2718.392623901367,,
1073152,317.6,55,19223,524,104.4,1658.597900390625,0.00025,0.21226561069488525,0.0,0.2,-0.0004256039137544576,2092,0.0,4.7672074288129807e-08,2815.367919921875,,
1075200,320.16,55,19224,525,105.04,1494.6083984375,0.00025,0.23367971181869507,0.0,0.2,-0.0004620869549398776,2096,9.225914e-09,-2.0954757928848267e-09,2951.8194885253906,,
1077248,321.44,56,19224,526,105.36,1376.8026123046875,0.00025,0.24980372190475464,0.0,0.2,-0.0003579418844310567,2100,4.48199e-09,-2.4097971618175507e-08,2901.410675048828,,
1079296,319.2,56,19226,527,104.8,1570.5589599609375,0.00025,0.22550374269485474,0.0,0.2,-0.0002771727677099989,2104,-1.5774276e-08,3.2014213502407074e-08,3093.1920166015625,,
1081344,316.0,56,19226,528,104.0,1861.865478515625,0.00025,0.26197201013565063,0.0,0.2,-0.0005163791138329543,2108,9.429641e-09,-2.193264663219452e-07,3175.4923553466797,,
1083392,312.16,56,19227,529,103.04,1141.866943359375,0.00025,0.2291034460067749,0.0003662109375,0.2,-0.0002611910877021728,2112,0.0006940849,-0.00024120518355630338,2731.683380126953,,
1085440,311.2,56,19228,530,102.8,1091.61669921875,0.00025,0.22985118627548218,0.0,0.2,-0.00018197695135313552,2116,0.0,1.0186340659856796e-08,2810.0079498291016,,
1087488,309.6,56,19229,531,102.4,1372.423095703125,0.00025,0.21637433767318726,0.0,0.2,-0.0001499961153967888,2120,0.0,2.6135239750146866e-08,2945.8096771240234,,
1089536,308.96,56,19229,532,102.24,1714.303466796875,0.00025,0.2609286904335022,0.0,0.2,-0.00024113925337587716,2124,2.2148015e-08,-4.691537469625473e-07,3269.695358276367,,
1091584,314.4,56,19230,533,103.6,1462.28515625,0.00025,0.23424148559570312,0.0,0.2,-0.00015472112590941833,2128,0.0,-1.3710814528167248e-07,2790.49560546875,,
1093632,314.4,56,19231,534,103.6,1593.5885009765625,0.00025,0.218938410282135,0.0,0.2,-0.00015291171075659804,2132,1.6007107e-09,2.2118911147117615e-09,3049.777587890625,,
1095680,314.08,56,19231,535,103.52,1630.17041015625,0.00025,0.2598022222518921,0.0,0.2,-0.00015137709442569758,2136,1.1263182e-08,-3.405148163437843e-08,3104.8599700927734,,
1097728,313.12,57,19232,536,103.28,1520.166748046875,0.00025,0.2592955231666565,0.0,0.2,-0.00015273636017809622,2140,0.0,2.2380845621228218e-08,3075.1470794677734,,
1099776,316.0,57,19233,537,104.0,1585.6817626953125,0.00025,0.23672276735305786,0.0,0.2,-0.00023067238726071082,2144,-1.1059456e-09,2.0256265997886658e-08,2890.0865478515625,,
1101824,311.84,57,19233,538,102.96,1417.0157470703125,0.00025,0.2175440788269043,0.0,0.2,-0.0001975866734937881,2148,6.8102963e-09,-3.14321368932724e-09,2846.6104583740234,,
1103872,313.76,57,19234,539,103.44,1448.7646484375,0.00025,0.22329890727996826,0.0,0.2,-0.00020726795719383517,2152,7.945346e-09,1.4333636499941349e-08,2968.669708251953,,
1105920,312.16,57,19235,540,103.04,1552.710205078125,0.00025,0.23011106252670288,0.0,0.2,-0.00022357491343427682,2156,6.649934e-07,8.775095921009779e-07,3145.609848022461,,
1107968,313.12,57,19236,541,103.28,1388.869140625,0.00025,0.2601696252822876,0.0,0.2,-0.0002595273917904706,2160,4.9185473e-09,-5.3507392294704914e-08,2997.7974853515625,,
1110016,309.92,51,21599,542,102.48,1479.2347412109375,0.00025,0.23813343048095703,0.0,0.2,-0.00023037651772028767,2164,0.0,-1.1190422810614109e-08,2653.832504272461,,
1112064,311.2,51,21631,543,102.8,1402.357177734375,0.00025,0.2611214518547058,0.0,0.2,-0.0002809195621011895,2168,9.19681e-09,-2.5419285520911217e-07,3037.248779296875,,
1114112,314.08,51,21632,544,103.52,1346.085693359375,0.00025,0.2589002847671509,0.0,0.2,-0.0002514672523830086,2172,-4.598405e-09,4.0745362639427185e-10,2912.191848754883,,
1116160,315.04,51,21633,545,103.76,1299.883544921875,0.00025,0.2310468554496765,0.0,0.2,-0.00023411522579408484,2176,0.0,-1.1423253454267979e-07,2668.119827270508,,
1118208,314.4,51,21633,546,103.6,1483.533203125,0.00025,0.24734222888946533,0.000732421875,0.2,-0.00026605168295645854,2180,3.9742736e-06,-8.309524855576456e-05,3003.269287109375,,
1120256,313.76,51,21634,547,103.44,1368.162109375,0.00025,0.24631333351135254,0.0,0.2,-0.00021778595146315638,2184,1.0622898e-08,2.482556737959385e-08,2682.6773223876953,,
1122304,314.4,51,21635,548,103.6,1586.745849609375,0.00025,0.24370205402374268,0.0,0.2,-0.00032687964448996354,2188,-2.6193447e-09,4.158937372267246e-08,3142.2942962646484,,
1124352,308.32,51,21635,549,102.08,1464.6229248046875,0.00025,0.2545495629310608,0.0,0.2,-0.00039854827991803177,2192,1.5628757e-08,1.4639226719737053e-08,3017.0896606445312,,
1126400,308.0,52,21636,550,102.0,1562.845458984375,0.00025,0.2546229958534241,0.0,0.2,-0.0004880412270722445,2196,-6.9849193e-09,4.080357030034065e-08,2931.3099670410156,,
1128448,307.36,52,21637,551,101.84,1680.927978515625,0.00025,0.2621994614601135,0.0,0.2,-0.0005614717174466932,2200,6.664777e-09,-2.35304469242692e-08,3049.101089477539,,
1130496,307.04,52,21638,552,101.76,1384.543212890625,0.00025,0.24878168106079102,0.0,0.2,-0.00055309406525339,2204,-1.8335413e-09,-1.6416015569120646e-07,2615.0462799072266,,
1132544,305.76,52,21638,553,101.44,1595.77001953125,0.00025,0.24348437786102295,0.0,0.2,-0.0005835113188368268,2208,1.207809e-08,-7.795460987836123e-08,2911.6573638916016,,
1134592,304.16,52,21639,554,101.04,1301.33154296875,0.00025,0.2675526738166809,0.0,0.2,-0.0006482536446128506,2212,8.20728e-09,-1.1496013030409813e-07,2862.0445861816406,,
1136640,304.16,52,21640,555,101.04,1590.44677734375,0.00025,0.2855239510536194,0.0,0.2,-0.0007730743564025033,2216,1.4144462e-08,-6.292830221354961e-07,3045.7525177001953,,
1138688,310.88,52,21641,556,102.72,1292.73583984375,0.00025,0.25205856561660767,0.0,0.2,-0.0004464322719286429,2220,-1.891749e-09,-3.007007762789726e-07,2751.384552001953,,
1140736,315.04,52,21641,557,103.76,1388.544921875,0.00025,0.25013136863708496,0.0,0.2,-0.0003367362223798409,2224,-5.529728e-10,-7.406924851238728e-08,2902.2811737060547,,
1142784,318.24,52,21642,558,104.56,1554.5703125,0.00025,0.23283201456069946,0.0,0.2,-0.0003065551481995499,2228,-2.910383e-11,-1.3707904145121574e-08,2941.635528564453,,
1144832,319.84,52,21643,559,104.96,1674.849853515625,0.00025,0.20518368482589722,0.000244140625,0.2,-0.0004891757380391937,2232,9.3664334e-05,-5.009688902646303e-05,3135.9124755859375,,
1146880,325.28,52,21643,560,106.32,1452.877685546875,0.00025,0.24272119998931885,0.0,0.2,-0.0007413036910293158,2236,1.9615982e-08,3.416789695620537e-08,2949.776153564453,,
1148928,325.92,53,21644,561,106.48,1474.18603515625,0.00025,0.22454696893692017,0.0003662109375,0.2,-0.0005618627947114874,2240,8.152696e-05,-0.0001778057194314897,3056.2432556152344,,
1150976,323.04,53,21645,562,105.76,1719.9404296875,0.00025,0.2328566312789917,0.0,0.2,-0.00018580329378892202,2244,0.0,-3.079185262322426e-08,2889.8462982177734,,
1153024,319.84,53,21646,563,104.96,1530.585693359375,0.00025,0.21854084730148315,0.0,0.2,-0.00014249571813707007,2248,-4.5401976e-09,1.335865817964077e-08,3092.6411895751953,,
1155072,320.16,53,21646,564,105.04,1682.876953125,0.00025,0.23151129484176636,0.0,0.2,-0.0002332772446607123,2252,6.897608e-09,-1.5451223589479923e-07,3345.1229553222656,,
1157120,316.64,53,21647,565,104.16,1232.204345703125,0.00025,0.24226194620132446,0.0,0.2,-0.00023455333121091826,2256,-1.8335413e-09,1.2427335605025291e-08,2933.8323364257812,,
1159168,311.2,53,21648,566,102.8,1540.50146484375,0.00025,0.22521942853927612,0.0,0.2,-0.0002860596141545102,2260,6.2864274e-09,-7.436028681695461e-09,3014.2994842529297,,
1161216,314.4,53,21648,567,103.6,1279.052490234375,0.00025,0.22893303632736206,0.0,0.2,-0.0002972717365992139,2264,-7.858034e-10,-5.76401362195611e-08,2765.3277587890625,,
1163264,314.08,53,21649,568,103.52,1644.434326171875,0.00025,0.21249312162399292,0.0,0.2,-0.0002815001462295186,2268,1.1728844e-08,4.48198989033699e-09,3254.0836334228516,,
1165312,314.08,53,21650,569,103.52,1525.8759765625,0.00025,0.2579877972602844,0.0,0.2,-0.0004924677741655614,2272,0.0,-2.5631743483245373e-07,2915.1402740478516,,
1167360,316.0,53,21651,570,104.0,1234.97509765625,0.00025,0.2329307198524475,0.0,0.2,-0.0002929341299022781,2276,8.440111e-09,-7.62520357966423e-09,2795.583984375,,
1169408,314.4,54,21651,571,103.6,1392.328125,0.00025,0.23158961534500122,0.0,0.2,-0.0002774308013613336,2280,-2.561137e-09,1.0884832590818405e-08,2758.6500244140625,,
1171456,307.68,54,21652,572,101.92,1634.177001953125,0.00025,0.24940180778503418,0.0,0.2,-0.0007570261186629068,2284,2.5640475e-08,-2.3326429072767496e-06,3570.1607360839844,,
1173504,311.84,54,21653,573,102.96,1245.770263671875,0.00025,0.33335208892822266,0.0,0.2,-0.000673135833494598,2288,1.4173565e-08,2.4226028472185135e-07,2514.677459716797,,
1175552,312.48,54,21653,574,103.12,1097.85986328125,0.00025,0.23799091577529907,0.000244140625,0.2,-0.0006708861474180594,2292,5.5978715e-05,-3.818538971245289e-06,2637.7387084960938,,
1177600,311.84,54,21654,575,102.96,1251.2427978515625,0.00025,0.2357226014137268,0.0,0.2,-0.0018722870663623326,2296,2.325396e-08,1.653243089094758e-07,2700.821731567383,,
1179648,314.08,54,21655,576,103.52,1503.09228515625,0.00025,0.26685476303100586,0.0006103515625,0.2,-0.002794669031572994,2300,1.409644e-05,6.68361026328057e-05,3213.643325805664,,
1181696,317.28,54,21655,577,104.32,1681.975341796875,0.00025,0.25383520126342773,0.0,0.2,-0.0018702443048823625,2304,-1.4551915e-10,-2.246379153802991e-07,2890.1334686279297,,
1183744,314.4,54,21656,578,103.6,1423.521484375,0.00025,0.23261934518814087,0.001708984375,0.2,-0.00024374923066261545,2308,0.0078029977,0.00015237608749885112,2760.119186401367,,
1185792,312.8,54,21657,579,103.2,1454.6234130859375,0.00025,0.2233676314353943,0.0,0.2,-8.142761885210348e-06,2312,0.0,1.2514647096395493e-09,3142.740219116211,,
1187840,315.68,54,21657,580,103.92,1730.734130859375,0.00025,0.24014848470687866,0.0,0.2,-9.979211966992807e-06,2316,0.0,5.0640664994716644e-09,3178.5375366210938,,
1189888,318.24,54,21658,581,104.56,1393.235595703125,0.00025,0.2156141996383667,0.0,0.2,-7.747836150429066e-06,2320,0.0,-4.452886059880257e-09,2868.164031982422,,
1191936,317.92,55,21659,582,104.48,1616.56494140625,0.00025,0.2597966194152832,0.0,0.2,-2.2332423270654544e-05,2324,0.0,-1.1612428352236748e-08,3183.7955780029297,,
1193984,316.32,55,21660,583,104.08,1560.0458984375,0.00025,0.24912995100021362,0.0,0.2,-9.672212684108672e-06,2328,0.0,-5.238689482212067e-10,2616.643341064453,,
1196032,315.04,55,21660,584,103.76,1370.409423828125,0.00025,0.22915118932724,0.0,0.2,-1.1232525537252513e-05,2332,0.0,-6.984919309616089e-10,2998.6866912841797,,
1198080,313.76,55,21661,585,103.44,1689.452880859375,0.00025,0.24197137355804443,0.0,0.2,-1.3789695799459878e-05,2336,0.0,-2.6193447411060333e-09,3364.580535888672,,
1200000,,,,,,1496.899658203125,0.00025,0.29302388429641724,0.0,0.2,-2.161297652492067e-05,2340,-2.613524e-08,3.812601789832115e-09,2821.878677368164,319.2,104.8
1200128,314.4,55,21664,586,103.6,,,,,,,,,,,,
1202176,313.76,55,21664,587,103.44,1075.09619140625,0.00025,0.22797274589538574,0.0,0.2,-1.8416741340843146e-05,2344,0.0,-4.5780325308442116e-08,2601.7325439453125,,
1204224,315.36,55,21665,588,103.84,1318.54443359375,0.00025,0.21578449010849,0.0,0.2,-8.770945044034306e-06,2348,0.0,-8.149072527885437e-09,2579.4498138427734,,
1206272,316.96,55,21666,589,104.24,1634.624755859375,0.00025,0.22244393825531006,0.0,0.2,-5.95392694435759e-06,2352,0.0,-3.754394128918648e-09,3143.308334350586,,
1208320,317.28,55,21666,590,104.32,1589.7979736328125,0.00025,0.2598262429237366,0.0,0.2,-1.49800557665003e-05,2356,0.0,-3.2887328416109085e-09,3253.7737731933594,,
1210368,314.08,55,21667,591,103.52,1353.6148681640625,0.00025,0.25502198934555054,0.0,0.2,-1.5922988779948355e-05,2360,0.0,-4.43833414465189e-09,2806.839584350586,,
1212416,313.76,55,21668,592,103.44,1274.53857421875,0.00025,0.24363219738006592,0.0,0.2,-1.1255476124460984e-05,2364,0.0,-4.656612873077393e-10,2712.8877563476562,,
1214464,314.4,56,21669,593,103.6,1394.135986328125,0.00025,0.2395591139793396,0.0,0.2,-9.327689014071439e-06,2368,0.0,1.1350493878126144e-09,2873.565689086914,,
1216512,314.08,56,21669,594,103.52,1692.833740234375,0.00025,0.2397463321685791,0.0,0.2,-9.342898664499444e-06,2372,0.0,-1.658918336033821e-08,3169.2762145996094,,
1218560,313.12,56,21670,595,103.28,1461.35693359375,0.00025,0.27031582593917847,0.0,0.2,-1.3853814550657262e-05,2376,0.0,-8.731149137020111e-10,3066.0576171875,,
1220608,312.8,56,21671,596,103.2,1717.2698974609375,0.00025,0.25662022829055786,0.0,0.2,-1.5626969172899408e-05,2380,-2.7532224e-08,-5.573383532464504e-09,3048.0858306884766,,
1222656,312.8,56,21671,597,103.2,1147.6046142578125,0.00025,0.2685571312904358,0.0,0.2,-1.5062339741689357e-05,2384,0.0,-5.550100468099117e-08,2459.2627029418945,,
1224704,314.72,53,22913,598,103.68,1079.4910888671875,0.00025,0.20586389303207397,0.0,0.2,-9.748681236487755e-06,2388,0.0,-1.1961674317717552e-08,2663.595947265625,,
1226752,311.52,53,22914,599,102.88,1693.154296875,0.00025,0.24503761529922485,0.0,0.2,-1.1274125313320837e-05,2392,0.0,-3.536115400493145e-08,3459.4276580810547,,
1228800,311.84,53,22915,600,102.96,1426.16845703125,0.00025,0.2677454948425293,0.0,0.2,-1.2979812936464441e-05,2396,0.0,1.0186340659856796e-09,2875.148651123047,,
1230848,313.44,53,22916,601,103.36,1315.4466552734375,0.00025,0.22047805786132812,0.0,0.2,-1.9881773425822757e-05,2400,0.0,-6.28642737865448e-09,2710.04736328125,,
1232896,313.44,53,22917,602,103.36,1382.54296875,0.00025,0.23394113779067993,0.0,0.2,-1.6247865232799086e-05,2404,0.0,1.076841726899147e-09,2931.6140747070312,,
1234944,313.12,53,22918,603,103.28,1363.1058349609375,0.00025,0.2591811418533325,0.000244140625,0.2,-1.2431636491783138e-05,2408,0.00012005214,-6.299550295807421e-05,2975.0626831054688,,
1236992,313.76,53,22918,604,103.44,1386.2196044921875,0.00025,0.24512189626693726,0.0,0.2,-1.6139142474003165e-05,2412,0.0,6.111804395914078e-09,2824.7733459472656,,
1239040,314.08,54,22919,605,103.52,1471.706298828125,0.00025,0.24568438529968262,0.0,0.2,-1.9568736320252356e-05,2416,-2.066372e-09,-4.0745362639427185e-10,2865.1846618652344,,
1241088,313.12,54,22920,606,103.28,1272.135498046875,0.00025,0.23197323083877563,0.0,0.2,-2.1164622125979804e-05,2420,0.0,-1.2834789231419563e-08,2702.7047271728516,,
1243136,308.96,54,22921,607,102.24,1591.93115234375,0.00025,0.2444295883178711,0.0,0.2,-4.5110778330581525e-05,2424,2.5436748e-08,-1.0289659257978201e-07,3443.356216430664,,
1245184,308.64,54,22921,608,102.16,1099.7989501953125,0.00025,0.2856670618057251,0.0,0.2,-2.790319263112906e-05,2428,0.0,-7.924973033368587e-08,2375.320510864258,,
1247232,310.88,54,22922,609,102.72,1303.572265625,0.00025,0.22338366508483887,0.0,0.2,-1.720813992278636e-05,2432,0.0,4.249159246683121e-09,3007.6458740234375,,
1249280,309.92,54,22923,610,102.48,1390.435546875,0.00025,0.2426140308380127,0.0,0.2,-1.8052108771371422e-05,2436,0.0,-8.585629984736443e-10,3140.2515869140625,,
1251328,311.2,54,22924,611,102.8,1755.85009765625,0.00025,0.2604351043701172,0.0,0.2,-2.2834383798908675e-05,2440,0.0,-3.1723175197839737e-09,3185.693801879883,,
1253376,318.56,54,22924,612,104.64,1469.083984375,0.00025,0.24503594636917114,0.0,0.2,-1.6886774574231822e-05,2444,0.0,9.74978320300579e-09,2914.7572479248047,,
1255424,317.28,54,22925,613,104.32,1517.928955078125,0.00025,0.2168242335319519,0.0,0.2,-1.5877206351433415e-05,2448,0.0,1.4260876923799515e-09,2969.5699768066406,,
1257472,317.92,54,22926,614,104.48,1520.8031005859375,0.00025,0.23498636484146118,0.0,0.2,-1.1087125130870845e-05,2452,0.0,0.0,2975.841262817383,,
1259520,320.48,54,22927,615,105.12,1671.624755859375,0.00025,0.21797001361846924,0.0,0.2,-1.2278010615318635e-05,2456,0.0,-1.6589183360338211e-09,3026.5965423583984,,
1261568,320.8,55,22927,616,105.2,1840.310302734375,0.00025,0.23532450199127197,0.0,0.2,-1.3468269969507674e-05,2460,0.0,-1.0186340659856796e-09,3167.2036895751953,,
1263616,320.16,55,22928,617,105.04,1486.127685546875,0.00025,0.227372407913208,0.0,0.2,-1.4070721590542234e-05,2464,0.0,1.4260876923799515e-09,3018.1190338134766,,
1265664,320.16,55,22929,618,105.04,1514.235107421875,0.00025,0.268963098526001,0.0,0.2,-2.5972824801101524e-05,2468,0.0,-3.3178366720676422e-09,2911.3426818847656,,
1267712,318.88,55,22929,619,104.72,1150.055419921875,0.00025,0.25647568702697754,0.0,0.2,-1.6869155047061213e-05,2472,0.0,-3.550667315721512e-09,2595.863525390625,,
1269760,320.16,55,22930,620,105.04,1519.4005126953125,0.00025,0.23816823959350586,0.0,0.2,-3.326346029552951e-05,2476,-6.9558155e-09,-5.243055056780577e-08,3282.7188262939453,,
1271808,315.04,55,22931,621,103.76,1355.198486328125,0.00025,0.260348916053772,0.0,0.2,-1.759977038773286e-05,2480,0.0,-4.336470738053322e-09,2772.1913299560547,,
1273856,315.68,55,22931,622,103.92,1571.168212890625,0.00025,0.28477942943573,0.0,0.2,-2.8039003609592328e-05,2484,-1.7724233e-08,-2.9976945370435715e-09,3103.7523651123047,,
