time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/n_updates,train/clip_fraction,train/entropy_loss,train/learning_rate,train/explained_variance,train/value_loss,train/policy_gradient_loss,rollout/ep_rew_mean,rollout/ep_len_mean,train/approx_kl,train/clip_range,train/loss,eval/mean_reward,eval/mean_ep_length
827,6209536,3032,7507,12124,0.2645263671875,-1.1210563741624355,2.8303999999999995e-05,0.6952430009841919,0.14647417422384024,-0.0014479471137747169,-4.23,5519.45,0.00019668485,0.0113216,0.048457689583301544,,
827,6211584,3033,7509,12128,0.3487548828125,-1.1125311106443405,2.823085714285714e-05,0.5807772874832153,0.1616081208921969,-0.0012401889835018665,-4.22,5541.07,0.00035034146,0.011292342857142857,0.06336093693971634,,
827,6213632,3034,7511,12132,0.277099609375,-1.1092984043061733,2.8157714285714287e-05,0.6580408215522766,0.1649673725478351,-0.0017840138752944767,-4.27,5544.32,0.00015954292,0.011263085714285715,0.06213429942727089,,
827,6215680,3035,7514,12136,0.2794189453125,-1.1078155115246773,2.808457142857143e-05,0.5063657760620117,0.19388804584741592,-0.0012741235259454697,-4.39,5551.17,0.00016723419,0.011233828571428572,0.06954671442508698,,
827,6217728,3036,7516,12140,0.260009765625,-1.0982293523848057,2.8011428571428576e-05,0.6024173498153687,0.17220510682091117,-0.001454176046536304,-4.39,5551.17,0.00013419508,0.011204571428571432,0.08406845480203629,,
827,6219776,3037,7518,12144,0.2890625,-1.111298855394125,2.7938285714285722e-05,0.5810415744781494,0.2096259775571525,-0.001287863589823246,-4.43,5543.29,0.00019137023,0.01117531428571429,0.08939310908317566,,
827,6221824,3038,7520,12148,0.2626953125,-1.1257403492927551,2.7865142857142865e-05,0.6299539804458618,0.16810705186799169,-0.0014103165885899216,-4.5,5525.15,0.00013559815,0.011146057142857147,0.052243176847696304,,
827,6223872,3039,7523,12152,0.2491455078125,-1.1235292553901672,2.779200000000001e-05,0.5984451174736023,0.16929153492674232,-0.0017157599213533103,-4.42,5518.81,0.00014190574,0.011116800000000005,0.0686689019203186,,
827,6225920,3040,7525,12156,0.2705078125,-1.1186157576739788,2.7718857142857157e-05,0.5894477367401123,0.19598846649751067,-0.0015298195648938417,-4.43,5539.0,0.00017775901,0.011087542857142862,0.057686202228069305,,
827,6227968,3041,7527,12160,0.2718505859375,-1.1091739162802696,2.7645714285714273e-05,0.6794077157974243,0.1490696002729237,-0.0018237805925309658,-4.49,5532.57,0.00014954706,0.01105828571428571,0.059359464794397354,,
827,6230016,3042,7529,12164,0.3240966796875,-1.1106420010328293,2.757257142857142e-05,0.6967208385467529,0.1418902613222599,-0.0014292867999756709,-4.42,5557.86,0.00022610079,0.011029028571428567,0.0594048909842968,,
827,6232064,3043,7531,12168,0.2882080078125,-1.1017296463251114,2.7499428571428565e-05,0.6718893051147461,0.1623032190836966,-0.0013515064201783389,-4.56,5547.97,0.0001876507,0.010999771428571427,0.059472743421792984,,
827,6234112,3044,7534,12172,0.320556640625,-1.104998603463173,2.7426285714285708e-05,0.5358631014823914,0.16505260951817036,-0.001316901674726978,-4.58,5539.77,0.00023343455,0.010970514285714284,0.07324825972318649,,
827,6236160,3045,7536,12176,0.279296875,-1.1169779784977436,2.7353142857142854e-05,0.6051465272903442,0.1688739969395101,-0.0016653103957651183,-4.58,5539.77,0.00016014051,0.010941257142857142,0.05697472393512726,,
827,6238208,3046,7538,12180,0.273193359375,-1.1156791783869267,2.728e-05,0.6668658256530762,0.12602818803861737,-0.0016664133436279371,-4.58,5539.77,0.00017997387,0.010912,0.043034762144088745,,
827,6240256,3047,7540,12184,0.283203125,-1.1141598112881184,2.7206857142857146e-05,0.598186731338501,0.15916207572445273,-0.0014198955177562311,-4.54,5543.13,0.00017133099,0.010882742857142857,0.05672967806458473,,
827,6242304,3048,7543,12188,0.2545166015625,-1.1126646548509598,2.713371428571429e-05,0.6137111783027649,0.17054489720612764,-0.0015017556870589033,-4.54,5543.13,0.00013501587,0.010853485714285717,0.06324686110019684,,
827,6244352,3049,7545,12192,0.3372802734375,-1.1086764633655548,2.7060571428571435e-05,0.626613199710846,0.15850534779019654,-0.0010202743869740516,-4.44,5549.68,0.00017988458,0.010824228571428575,0.06076705828309059,,
827,6246400,3050,7547,12196,0.322021484375,-1.1121595092117786,2.698742857142858e-05,0.6222347021102905,0.1891690455377102,-0.001195586402900517,-4.43,5556.49,0.00020784771,0.010794971428571432,0.08983658999204636,,
827,6248448,3051,7549,12200,0.3214111328125,-1.1189315430819988,2.6914285714285723e-05,0.6144463419914246,0.1812879084609449,-0.0014387263654498383,-4.39,5551.16,0.00017084897,0.01076571428571429,0.06604943424463272,,
,6250000,,,12204,0.2813720703125,-1.1266034841537476,2.684114285714287e-05,0.5168325901031494,0.1966612129472196,-0.0014534541696775705,,,0.00016904884,0.010736457142857148,0.10730747878551483,0.4,6016.6
822,6250496,3052,7595,,,,,,,,-4.23,5562.8,,,,,
822,6252544,3053,7597,12208,0.2877197265625,-1.113652016967535,2.676799999999999e-05,0.5172702074050903,0.19142191670835018,-0.0013703489385079592,-4.01,5535.61,0.00016499567,0.010707199999999995,0.07842051237821579,,
823,6254592,3054,7599,12212,0.3201904296875,-1.133794978260994,2.669485714285713e-05,0.5679385662078857,0.20219291932880878,-0.0011508404568303376,-3.95,5536.88,0.000204257,0.010677942857142853,0.0745132640004158,,
823,6256640,3055,7601,12216,0.322265625,-1.1116029657423496,2.6621714285714277e-05,0.5537570118904114,0.19766224035993218,-0.0010756039118859917,-3.99,5538.36,0.0001724716,0.010648685714285712,0.08328284323215485,,
823,6258688,3056,7604,12220,0.299072265625,-1.1207835413515568,2.6548571428571423e-05,0.5635395050048828,0.18536719121038914,-0.00153263786341995,-4.05,5511.85,0.00016028291,0.01061942857142857,0.06376925855875015,,
823,6260736,3057,7606,12224,0.2823486328125,-1.124621693044901,2.6475428571428566e-05,0.5814116597175598,0.1577161978930235,-0.0014206047053448856,-4.05,5511.85,0.00017123701,0.010590171428571427,0.06988639384508133,,
823,6262784,3058,7608,12228,0.3013916015625,-1.1174463964998722,2.6402285714285712e-05,0.5746782422065735,0.1548601626418531,-0.0013678820832865313,-4.02,5511.31,0.00018867422,0.010560914285714285,0.050222694873809814,,
823,6264832,3059,7610,12232,0.2784423828125,-1.1011421643197536,2.6329142857142858e-05,0.636791467666626,0.1479185912758112,-0.0012356147344689816,-3.97,5517.4,0.00013252176,0.010531657142857143,0.05010540410876274,,
823,6266880,3060,7612,12236,0.330078125,-1.113441925495863,2.6256e-05,0.5892078876495361,0.1622367361560464,-0.0009447505872230977,-3.97,5517.4,0.00027612032,0.010502400000000002,0.06622610241174698,,
823,6268928,3061,7615,12240,0.2767333984375,-1.1152746230363846,2.6182857142857147e-05,0.5677585005760193,0.15990078984759748,-0.0014712811171193607,-4.08,5486.49,0.00014103958,0.01047314285714286,0.06452663987874985,,
823,6270976,3062,7617,12244,0.291259765625,-1.12550875172019,2.6109714285714293e-05,0.5650385618209839,0.18266811245121062,-0.0013956793263787404,-4.12,5459.04,0.00014000636,0.010443885714285717,0.09555625915527344,,
823,6273024,3063,7619,12248,0.2742919921875,-1.1123261153697968,2.603657142857144e-05,0.6331591010093689,0.17310088453814387,-0.0015017364348750561,-4.18,5461.67,0.00014839208,0.010414628571428575,0.075546033680439,,
823,6275072,3064,7621,12252,0.3236083984375,-1.1230020374059677,2.596342857142858e-05,0.6068063378334045,0.16836680611595511,-0.001024058678012807,-4.18,5451.95,0.00018954376,0.010385371428571433,0.058091580867767334,,
823,6277120,3065,7623,12256,0.2860107421875,-1.1290940940380096,2.5890285714285728e-05,0.5907515287399292,0.2094431514851749,-0.0014087766321608797,-4.1,5473.45,0.0001769104,0.010356114285714292,0.07195538282394409,,
823,6279168,3066,7626,12260,0.307373046875,-1.1062344834208488,2.5817142857142843e-05,0.528529942035675,0.14102589385583997,-0.0014986973110353574,-4.1,5473.45,0.00015231947,0.010326857142857138,0.05806157737970352,,
823,6281216,3067,7628,12264,0.2965087890625,-1.1149839758872986,2.574399999999999e-05,0.548344612121582,0.17865272797644138,-0.0013632603222504258,-4.11,5475.39,0.00014118003,0.010297599999999997,0.07560360431671143,,
823,6283264,3068,7630,12268,0.28564453125,-1.1138764508068562,2.5670857142857135e-05,0.6633054614067078,0.12100656889379025,-0.0013864173815818503,-4.11,5475.39,0.00014841103,0.010268342857142855,0.04320281371474266,,
823,6285312,3069,7632,12272,0.2891845703125,-1.1208988726139069,2.5597714285714278e-05,0.5911458730697632,0.1440832237713039,-0.0014456315839197487,-4.14,5471.84,0.0001448933,0.010239085714285712,0.05156373977661133,,
823,6287360,3070,7635,12276,0.263671875,-1.1034170649945736,2.5524571428571424e-05,0.5662223100662231,0.1872362419962883,-0.0010988343565259129,-4.39,5487.0,0.0001308693,0.01020982857142857,0.09037415683269501,,
823,6289408,3071,7637,12280,0.3079833984375,-1.1159702613949776,2.545142857142857e-05,0.5752197504043579,0.19286748208105564,-0.0011538131366251037,-4.41,5486.06,0.00016588139,0.010180571428571428,0.07375508546829224,,
823,6291456,3072,7639,12284,0.26708984375,-1.1408688873052597,2.5378285714285716e-05,0.6907128095626831,0.13525434373877943,-0.0012960042949998751,-4.81,5426.23,0.00011603956,0.010151314285714287,0.046203259378671646,,
823,6293504,3073,7641,12288,0.2723388671875,-1.1073095835745335,2.530514285714286e-05,0.5985785722732544,0.14915199344977736,-0.0012279631264391355,-4.69,5437.94,0.00012447016,0.010122057142857145,0.04355248063802719,,
823,6295552,3074,7643,12292,0.3248291015625,-1.1123858876526356,2.5232000000000005e-05,0.63039231300354,0.16270781750790775,-0.0009011697256937623,-4.66,5438.99,0.0001796562,0.010092800000000002,0.05182497203350067,,
823,6297600,3075,7646,12296,0.3204345703125,-1.1275916546583176,2.515885714285715e-05,0.5977965593338013,0.1544528789818287,-0.0014097978419158608,-4.72,5441.59,0.00016261885,0.01006354285714286,0.06199634447693825,,
823,6299648,3076,7648,12300,0.263671875,-1.1249198876321316,2.5085714285714294e-05,0.7200316786766052,0.11375641683116555,-0.0016359832952730358,-4.72,5441.59,0.00011984006,0.010034285714285718,0.03685429319739342,,
823,6301696,3077,7650,12304,0.290771484375,-1.117939442396164,2.501257142857144e-05,0.5268427729606628,0.16885118326172233,-0.0014343153743539006,-4.72,5441.59,0.00014479915,0.010005028571428577,0.06226611137390137,,
823,6303744,3078,7652,12308,0.28466796875,-1.1279694251716137,2.4939428571428586e-05,0.5738015174865723,0.19128684559836984,-0.0013799314619973302,-4.86,5409.94,0.00013604749,0.009975771428571435,0.07567571103572845,,
823,6305792,3079,7655,12312,0.2913818359375,-1.1086553782224655,2.48662857142857e-05,0.5928840637207031,0.17390523431822658,-0.0013710661296499893,-4.86,5409.94,0.00013665963,0.009946514285714282,0.0831623449921608,,
823,6307840,3080,7657,12316,0.2667236328125,-1.1270909495651722,2.4793142857142848e-05,0.6748738288879395,0.12253447691909969,-0.0013020294136367738,-4.62,5419.9,0.00012107525,0.00991725714285714,0.052609313279390335,,
823,6309888,3081,7659,12320,0.2705078125,-1.0911259949207306,2.4719999999999994e-05,0.6532068252563477,0.14431380038149655,-0.0014071299083298072,-4.57,5414.92,0.00013220974,0.009887999999999997,0.0587768480181694,,
823,6311936,3082,7661,12324,0.281982421875,-1.1257566399872303,2.4646857142857136e-05,0.68393474817276,0.123581308638677,-0.0012550822139019147,-4.35,5439.57,0.00013083013,0.009858742857142855,0.0364430733025074,,
823,6313984,3083,7663,12328,0.2835693359375,-1.130309235304594,2.4573714285714282e-05,0.6174769401550293,0.12642029859125614,-0.0016134200559463352,-4.49,5417.58,0.00011904669,0.009829485714285713,0.042041826993227005,,
823,6316032,3084,7666,12332,0.2900390625,-1.1240341812372208,2.450057142857143e-05,0.5919744372367859,0.17972089303657413,-0.001323781005339697,-4.36,5427.86,0.00012586996,0.009800228571428572,0.06862916052341461,,
823,6318080,3085,7668,12336,0.30859375,-1.1167163215577602,2.442742857142857e-05,0.5830268263816833,0.16275507817044854,-0.00109922033152543,-4.27,5453.42,0.0001336293,0.00977097142857143,0.0730394497513771,,
823,6320128,3086,7670,12340,0.2939453125,-1.1255165338516235,2.4354285714285717e-05,0.6653810739517212,0.15198268461972475,-0.0013979683208162896,-4.35,5459.25,0.0001262333,0.009741714285714288,0.06013864278793335,,
823,6322176,3087,7672,12344,0.384521484375,-1.107292752712965,2.4281142857142863e-05,0.5343269109725952,0.13841946353204548,-0.00031965212838258594,-4.4,5441.84,0.00021632283,0.009712457142857145,0.05279136449098587,,
824,6324224,3088,7674,12348,0.2901611328125,-1.1283301375806332,2.420800000000001e-05,0.662422776222229,0.13448804803192616,-0.0013322175364010036,-4.38,5475.0,0.00010851797,0.009683200000000003,0.051643647253513336,,
824,6326272,3089,7677,12352,0.2747802734375,-1.1083684787154198,2.4134857142857152e-05,0.60828697681427,0.17484533367678523,-0.0013091649525449611,-4.38,5463.66,0.00013227068,0.009653942857142862,0.06186867132782936,,
824,6328320,3090,7679,12356,0.3037109375,-1.1225540041923523,2.4061714285714298e-05,0.636628270149231,0.18741225032135844,-0.001017708404106088,-4.38,5463.66,0.0001602658,0.00962468571428572,0.07614903897047043,,
824,6330368,3091,7681,12360,0.3297119140625,-1.0999052934348583,2.3988571428571444e-05,0.49462366104125977,0.2108525400981307,-0.0010281045397277921,-4.44,5453.34,0.00014773707,0.009595428571428578,0.07295004278421402,,
824,6332416,3092,7683,12364,0.2918701171875,-1.1219292506575584,2.391542857142856e-05,0.6187020540237427,0.13752258266322315,-0.0013808770745527,-4.6,5438.18,0.00012991446,0.009566171428571425,0.04790801554918289,,
824,6334464,3093,7686,12368,0.257568359375,-1.1270630322396755,2.3842285714285706e-05,0.6854389905929565,0.14481054060161114,-0.0013951356813777238,-4.86,5430.56,0.00012034149,0.009536914285714283,0.06516531854867935,,
824,6336512,3094,7688,12372,0.271240234375,-1.1111579835414886,2.376914285714285e-05,0.6711455583572388,0.12203669012524188,-0.0013074618036625907,-4.81,5439.88,9.879275e-05,0.00950765714285714,0.047664351761341095,,
824,6338560,3095,7690,12376,0.31103515625,-1.1300839707255363,2.3695999999999995e-05,0.6495860815048218,0.1467107580974698,-0.0010480558994458988,-4.75,5428.48,0.00013157332,0.009478399999999998,0.053332000970840454,,
824,6340608,3096,7692,12380,0.2554931640625,-1.1211581379175186,2.362285714285714e-05,0.736936092376709,0.10334329307079315,-0.001254598784726113,-4.82,5430.83,9.823157e-05,0.009449142857142857,0.028902724385261536,,
824,6342656,3097,7694,12384,0.30419921875,-1.1024958901107311,2.3549714285714287e-05,0.5827614068984985,0.16072043729946017,-0.0009084663761314005,-4.82,5430.83,0.00015432,0.009419885714285715,0.0700492262840271,,
824,6344704,3098,7697,12388,0.3138427734375,-1.1182176768779755,2.347657142857143e-05,0.6433604955673218,0.1483610193245113,-0.0012202698271721601,-4.82,5430.83,0.00011665872,0.009390628571428573,0.05733109265565872,,
824,6346752,3099,7699,12392,0.2919921875,-1.1189818046987057,2.3403428571428576e-05,0.6650789976119995,0.10675827134400606,-0.0010772848909255117,-4.68,5434.57,0.00013432806,0.00936137142857143,0.03731047734618187,,
824,6348800,3100,7701,12396,0.2532958984375,-1.1295131593942642,2.333028571428572e-05,0.6037492752075195,0.13891301513649523,-0.001516334290499799,-4.53,5418.57,0.000112165784,0.009332114285714288,0.05454797297716141,,
824,6350848,3101,7703,12400,0.28369140625,-1.1158922389149666,2.3257142857142864e-05,0.5885720252990723,0.16236141114495695,-0.001236960495589301,-4.59,5407.68,0.00012441378,0.009302857142857146,0.06792360544204712,,
824,6352896,3102,7705,12404,0.2889404296875,-1.1331194713711739,2.318400000000001e-05,0.639191746711731,0.12958376249298453,-0.001431584038073197,-4.57,5413.73,0.00012684887,0.009273600000000005,0.04662749171257019,,
824,6354944,3103,7708,12408,0.30224609375,-1.1228362023830414,2.3110857142857157e-05,0.5921552181243896,0.18331964639946818,-0.0012061195448040962,-4.57,5413.73,0.000120233104,0.009244342857142863,0.07467684894800186,,
824,6356992,3104,7710,12412,0.3458251953125,-1.13904432579875,2.3037714285714272e-05,0.6893133521080017,0.1428803929593414,-0.0008787457772996277,-4.5,5407.93,0.00012963431,0.00921508571428571,0.043672073632478714,,
824,6359040,3105,7712,12416,0.3035888671875,-1.1187679655849934,2.2964571428571418e-05,0.6434321403503418,0.1926798173226416,-0.0009269035945180804,-4.57,5411.95,0.00013439966,0.009185828571428568,0.0834912657737732,,
824,6361088,3106,7714,12420,0.3082275390625,-1.1197882033884525,2.2891428571428564e-05,0.5491799116134644,0.17216228926554322,-0.0010500243079150096,-4.57,5411.95,0.000116729294,0.009156571428571425,0.06747272610664368,,
824,6363136,3107,7717,12424,0.35498046875,-1.1110553815960884,2.2818285714285707e-05,0.4983987808227539,0.15543789882212877,-0.0005996743275318295,-4.62,5402.95,0.00017737146,0.009127314285714283,0.06287619471549988,,
824,6365184,3108,7719,12428,0.2701416015625,-1.1162145510315895,2.2745142857142853e-05,0.6099963188171387,0.17785498220473528,-0.0013735736720263958,-4.58,5411.58,0.00011431097,0.00909805714285714,0.05826374143362045,,
824,6367232,3109,7721,12432,0.2947998046875,-1.12384445220232,2.2672e-05,0.6722402572631836,0.12262201448902488,-0.001520454796263948,-4.67,5411.06,0.00010328993,0.0090688,0.03376443311572075,,
824,6369280,3110,7723,12436,0.260009765625,-1.111892495304346,2.2598857142857142e-05,0.5508005619049072,0.14406898547895253,-0.001275867733056657,-4.57,5432.52,9.519386e-05,0.009039542857142858,0.06133579835295677,,
824,6371328,3111,7725,12440,0.28759765625,-1.101942490786314,2.2525714285714288e-05,0.5330797433853149,0.17202982679009438,-0.001260988021385856,-4.6,5432.94,0.000110760826,0.009010285714285715,0.0694873034954071,,
824,6373376,3112,7727,12444,0.3046875,-1.1126373186707497,2.2452571428571434e-05,0.5716637969017029,0.1621618210338056,-0.0011909492313861847,-4.8,5412.84,0.00014380214,0.008981028571428573,0.07381509244441986,,
824,6375424,3113,7730,12448,0.2945556640625,-1.1246169172227383,2.237942857142858e-05,0.596982479095459,0.16447159578092396,-0.0012629697594093159,-4.8,5412.84,0.000109634246,0.00895177142857143,0.051431916654109955,,
824,6377472,3114,7732,12452,0.326416015625,-1.1101189814507961,2.2306285714285723e-05,0.6148488521575928,0.13476765248924494,-0.0010389229864813387,-5.03,5394.6,0.00012517086,0.00892251428571429,0.03976675868034363,,
824,6379520,3115,7734,12456,0.3536376953125,-1.100350208580494,2.223314285714287e-05,0.5580867528915405,0.19775132928043604,-0.0007163095724536106,-4.97,5407.86,0.00019014478,0.008893257142857148,0.08336294442415237,,
824,6381568,3116,7736,12460,0.318115234375,-1.1148726046085358,2.2160000000000015e-05,0.6402772068977356,0.1589266643859446,-0.0011037065705750138,-4.98,5395.06,0.00010327436,0.008864000000000006,0.06216350570321083,,
824,6383616,3117,7738,12464,0.289794921875,-1.09837269410491,2.208685714285713e-05,0.6607476472854614,0.14705036440864205,-0.0009303551923949271,-4.98,5395.06,0.000120642915,0.008834742857142853,0.07680858671665192,,
824,6385664,3118,7741,12468,0.2703857421875,-1.1054481156170368,2.2013714285714276e-05,0.48313194513320923,0.16942772455513477,-0.0013978800270706415,-4.98,5395.06,9.517683e-05,0.00880548571428571,0.05981900170445442,,
824,6387712,3119,7743,12472,0.2989501953125,-1.1269108802080154,2.194057142857142e-05,0.5978924036026001,0.13500660029239953,-0.00106358845368959,-5.26,5382.15,9.3211245e-05,0.008776228571428568,0.05363748222589493,,
824,6389760,3120,7745,12476,0.3306884765625,-1.1209253147244453,2.1867428571428565e-05,0.5637173652648926,0.17421907396055758,-0.0009654580935603008,-5.33,5373.46,0.00016901083,0.008746971428571426,0.07740695029497147,,
824,6391808,3121,7747,12480,0.32275390625,-1.1196412444114685,2.179428571428571e-05,0.5002074241638184,0.19584232615306973,-0.000840944194351323,-5.28,5403.7,0.00013644164,0.008717714285714285,0.07415826618671417,,
825,6393856,3122,7750,12484,0.3123779296875,-1.1093457601964474,2.1721142857142857e-05,0.48468607664108276,0.19240911211818457,-0.0007843384228181094,-5.28,5379.43,0.00011441321,0.008688457142857143,0.0760960578918457,,
825,6395904,3123,7752,12488,0.280029296875,-1.114155724644661,2.1648e-05,0.6631038188934326,0.15705586690455675,-0.0012576395529322326,-5.28,5379.43,8.8007364e-05,0.0086592,0.06149797886610031,,
825,6397952,3124,7754,12492,0.313232421875,-1.1000414788722992,2.1574857142857146e-05,0.6604844927787781,0.15938047179952264,-0.0010524327517487109,-5.28,5379.43,0.00012179426,0.008629942857142858,0.06631895154714584,,
825,6400000,3125,7756,12496,0.3258056640625,-1.1202060543000698,2.1501714285714292e-05,0.6509780883789062,0.20924636395648122,-0.0005348369013518095,-5.27,5385.09,0.00015831244,0.008600685714285716,0.07676078379154205,,
825,6402048,3126,7758,12500,0.287109375,-1.1302709057927132,2.1428571428571435e-05,0.6497402787208557,0.15851816721260548,-0.0009664506214903668,-5.2,5401.32,0.00010336534,0.008571428571428575,0.05877762287855148,,
825,6404096,3127,7761,12504,0.3311767578125,-1.124950423836708,2.135542857142858e-05,0.6430387496948242,0.1401386393699795,-0.0006638298946199939,-5.2,5401.32,0.00015641085,0.008542171428571433,0.04250510409474373,,
825,6406144,3128,7763,12508,0.3184814453125,-1.1228052042424679,2.1282285714285727e-05,0.5494339466094971,0.13054521731100976,-0.0007575507333967835,-5.09,5425.87,0.00015449672,0.00851291428571429,0.0416410006582737,,
825,6408192,3129,7765,12512,0.280517578125,-1.1211597733199596,2.120914285714287e-05,0.5195223689079285,0.15854927012696862,-0.0012506463244790211,-5.09,5425.87,7.916766e-05,0.008483657142857148,0.056554943323135376,,
825,6410240,3130,7767,12516,0.2757568359375,-1.1324099712073803,2.113599999999999e-05,0.6519629955291748,0.17275567213073373,-0.0011748659453587607,-5.17,5423.9,8.1634e-05,0.008454399999999996,0.07320117205381393,,
825,6412288,3131,7769,12520,0.3026123046875,-1.117054294794798,2.1062857142857135e-05,0.615565836429596,0.1371992554049939,-0.001174294069642201,-4.87,5433.8,9.894764e-05,0.008425142857142853,0.03464655578136444,,
825,6414336,3132,7772,12524,0.2684326171875,-1.1131129078567028,2.0989714285714277e-05,0.5343648195266724,0.17372181033715606,-0.0010993554024025798,-4.9,5423.73,0.00010335483,0.008395885714285711,0.06270158290863037,,
825,6416384,3133,7774,12528,0.2659912109375,-1.1073003560304642,2.0916571428571424e-05,0.559916079044342,0.153246046975255,-0.001165020017651841,-4.9,5430.88,9.6495496e-05,0.00836662857142857,0.05686371400952339,,
825,6418432,3134,7776,12532,0.3052978515625,-1.1134031116962433,2.084342857142857e-05,0.5904328227043152,0.1483904889319092,-0.0010057420295197517,-4.9,5430.88,0.00014631706,0.008337371428571428,0.04099443554878235,,
825,6420480,3135,7778,12536,0.314208984375,-1.1208253800868988,2.0770285714285712e-05,0.6834506392478943,0.11648187111131847,-0.0009056999115273356,-4.88,5429.58,0.000103041064,0.008308114285714286,0.05073308199644089,,
825,6422528,3136,7780,12540,0.3006591796875,-1.123531762510538,2.069714285714286e-05,0.4869038462638855,0.20482219196856022,-0.0010046285315183923,-4.87,5422.32,0.000102929975,0.008278857142857143,0.10513375699520111,,
825,6424576,3137,7783,12544,0.2872314453125,-1.1222485825419426,2.0624000000000004e-05,0.6605007648468018,0.14168237056583166,-0.0009881316655082628,-4.85,5421.32,8.902428e-05,0.008249600000000001,0.05984928458929062,,
825,6426624,3138,7785,12548,0.3133544921875,-1.1207563877105713,2.055085714285715e-05,0.5574320554733276,0.19007253227755427,-0.0010444027575431392,-4.76,5444.07,0.000115032424,0.00822034285714286,0.08111245930194855,,
825,6428672,3139,7787,12552,0.2716064453125,-1.1211341544985771,2.0477714285714293e-05,0.6372936367988586,0.14246742706745863,-0.0010854837455553934,-4.83,5430.07,7.9458114e-05,0.008191085714285718,0.0567220002412796,,
825,6430720,3140,7789,12556,0.2747802734375,-1.110870398581028,2.040457142857144e-05,0.6190197467803955,0.15451355115510523,-0.0009799567487789318,-4.75,5429.83,8.954835e-05,0.008161828571428576,0.0642363429069519,,
825,6432768,3141,7791,12560,0.2965087890625,-1.1138908863067627,2.0331428571428585e-05,0.5538336038589478,0.20580189675092697,-0.0009368589089717716,-4.93,5425.13,9.928044e-05,0.008132571428571433,0.08824893832206726,,
825,6434816,3142,7794,12564,0.2730712890625,-1.114869773387909,2.02582857142857e-05,0.6245126724243164,0.16989536071196198,-0.0010452823044033721,-4.95,5424.26,9.020892e-05,0.00810331428571428,0.06797853857278824,,
825,6436864,3143,7796,12568,0.2789306640625,-1.121721837669611,2.0185142857142847e-05,0.6543487906455994,0.14962782617658377,-0.0012689085851889104,-4.81,5439.33,8.1922044e-05,0.008074057142857138,0.05422807112336159,,
825,6438912,3144,7798,12572,0.28515625,-1.1205460578203201,2.011199999999999e-05,0.550503134727478,0.1580466334708035,-0.0011649666994344443,-4.99,5443.5,9.223283e-05,0.008044799999999996,0.06350839883089066,,
825,6440960,3145,7800,12576,0.2901611328125,-1.12031814083457,2.0038857142857136e-05,0.6056679487228394,0.15258108847774565,-0.0012188114051241428,-4.98,5468.09,0.00010122941,0.008015542857142855,0.05228334665298462,,
825,6443008,3146,7802,12580,0.3017578125,-1.1120064109563828,1.9965714285714282e-05,0.6256468296051025,0.13206532574258745,-0.0009012901718961075,-4.98,5468.09,8.716795e-05,0.007986285714285713,0.06202219799160957,,
825,6445056,3147,7805,12584,0.299072265625,-1.1147916801273823,1.9892571428571428e-05,0.6454638242721558,0.123813719721511,-0.0009880692814476788,-4.98,5468.09,0.00010339933,0.00795702857142857,0.05107660964131355,,
825,6447104,3148,7807,12588,0.2889404296875,-1.1076457649469376,1.981942857142857e-05,0.5261067152023315,0.18112649023532867,-0.0010898412147071213,-5.06,5465.89,8.864689e-05,0.007927771428571428,0.06059877946972847,,
825,6449152,3149,7809,12592,0.309814453125,-1.1155877783894539,1.9746285714285717e-05,0.6307616233825684,0.12452172907069325,-0.0009574586438247934,-4.95,5471.52,0.00010627194,0.007898514285714286,0.04581839591264725,,
825,6451200,3150,7811,12596,0.273193359375,-1.1126201190054417,1.9673142857142863e-05,0.5647850036621094,0.1650106506422162,-0.0010643382702255622,-5.06,5461.53,7.688286e-05,0.007869257142857146,0.07243905961513519,,
825,6453248,3151,7813,12600,0.2833251953125,-1.1100110560655594,1.9600000000000005e-05,0.6363730430603027,0.16594534507021308,-0.0010721067519625649,-4.97,5460.08,8.09519e-05,0.007840000000000003,0.06962645798921585,,
825,6455296,3152,7816,12604,0.2652587890625,-1.1249868236482143,1.952685714285715e-05,0.6764599084854126,0.13462480786256492,-0.0011675248970277607,-4.97,5460.08,8.218482e-05,0.007810742857142861,0.06124855577945709,,
825,6457344,3153,7818,12608,0.2725830078125,-1.1005862765014172,1.9453714285714298e-05,0.6286049485206604,0.16975765815004706,-0.0011799609783338383,-4.91,5455.25,8.0854166e-05,0.0077814857142857186,0.06660619378089905,,
825,6459392,3154,7820,12612,0.239013671875,-1.1101432330906391,1.938057142857144e-05,0.6321285367012024,0.14679321879521012,-0.001310380015638657,-4.93,5431.11,6.0030172e-05,0.007752228571428577,0.05901911109685898,,
825,6461440,3155,7822,12616,0.2728271484375,-1.1248292587697506,1.930742857142856e-05,0.6757197380065918,0.1207312191836536,-0.0012577430752571672,-4.9,5456.98,7.283059e-05,0.0077229714285714235,0.047982096672058105,,
826,6463488,3156,7825,12620,0.3218994140625,-1.1032900623977184,1.9234285714285705e-05,0.5694118738174438,0.19523903355002403,-0.0005475244688568637,-4.9,5446.17,0.00013037011,0.007693714285714282,0.09302984178066254,,
826,6465536,3157,7827,12624,0.3052978515625,-1.1306524090468884,1.9161142857142848e-05,0.5918298959732056,0.14913866203278303,-0.001020229101413861,-4.84,5465.62,9.325423e-05,0.00766445714285714,0.04270893335342407,,
