time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/fps,time/iterations,train/clip_fraction,train/explained_variance,train/loss,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/clip_range,train/learning_rate,train/approx_kl,eval/mean_reward,eval/mean_ep_length
31517,103.6,2265088,314.4,71,1106,0.0,0.24034953117370605,1416.7877197265625,4420,-8.116806526459186e-06,-3.536115400493145e-09,2884.487258911133,0.2,0.00025,0.0,,
31518,103.76,2267136,315.04,71,1107,0.0,0.24256950616836548,1445.611328125,4424,-9.07340765365916e-06,3.2014213502407074e-09,3068.917190551758,0.2,0.00025,0.0,,
31519,104.08,2269184,316.32,71,1108,0.0,0.27067089080810547,1493.989501953125,4428,-1.7311874159986473e-05,2.240994945168495e-09,2842.8526763916016,0.2,0.00025,0.0,,
31519,104.24,2271232,316.96,72,1109,0.0,0.24076884984970093,1101.0260009765625,4432,-1.7109284215166554e-05,1.3387762010097504e-09,2663.7926177978516,0.2,0.00025,0.0,,
31520,103.76,2273280,315.04,72,1110,0.0,0.2114982008934021,1161.328369140625,4436,-1.1411611779976738e-05,-1.8801074475049973e-08,2590.9054565429688,0.2,0.00025,0.0,,
31520,103.6,2275328,314.4,72,1111,0.0,0.22746628522872925,1676.56982421875,4440,-3.1398795783843525e-05,-1.0008807294070721e-07,3581.9303588867188,0.2,0.00025,0.0,,
31521,104.48,2277376,317.92,72,1112,0.0,0.23750942945480347,1309.8084716796875,4444,-1.5129161738514085e-05,-1.557054929435253e-08,2581.4337768554688,0.2,0.00025,0.0,,
31522,104.0,2279424,316.0,72,1113,0.0,0.2396349310874939,1440.521240234375,4448,-2.0586695882229833e-05,6.111804395914078e-10,2797.1548767089844,0.2,0.00025,0.0,,
31522,103.2,2281472,312.8,72,1114,0.0,0.21467500925064087,1481.9072265625,4452,-9.15398746315077e-06,6.693881005048752e-10,2650.6708984375,0.2,0.00025,0.0,,
31523,103.52,2283520,314.08,72,1115,0.0,0.23488569259643555,1595.6727294921875,4456,-1.3414034924608131e-05,-7.057678885757923e-09,3264.998092651367,0.2,0.00025,0.0,,
31524,102.88,2285568,311.52,72,1116,0.0,0.2662201523780823,1653.36572265625,4460,-1.690467104253912e-05,6.984919309616089e-10,2804.7006225585938,0.2,0.00025,0.0,,
31524,102.64,2287616,310.56,72,1117,0.0,0.2592349052429199,1394.619140625,4464,-1.7990259891575988e-05,-9.633367881178856e-09,2989.467559814453,0.2,0.00025,0.0,,
31525,102.48,2289664,309.92,72,1118,0.0,0.2374281883239746,1464.396240234375,4468,-1.336484154990103e-05,-4.452886059880257e-09,2721.819549560547,0.2,0.00025,0.0,,
31526,102.48,2291712,309.92,72,1119,0.0,0.24008703231811523,1710.403564453125,4472,-1.674530739137481e-05,2.2846506908535957e-09,3021.7280883789062,0.2,0.00025,0.0,,
31526,102.32,2293760,309.28,72,1120,0.0,0.2802223563194275,1651.6004638671875,4476,-1.8535872982283763e-05,-2.1827872842550278e-09,2869.9844818115234,0.2,0.00025,0.0,,
31527,102.0,2295808,308.0,72,1121,0.0,0.27422410249710083,1234.624755859375,4480,-1.5207883336643135e-05,1.1641532182693481e-09,2765.308792114258,0.2,0.00025,0.0,,
31527,101.84,2297856,307.36,72,1122,0.0,0.2449015974998474,1488.668212890625,4484,-1.3722319351927581e-05,1.8044374883174896e-09,2921.977325439453,0.2,0.00025,0.0,,
31528,101.44,2299904,305.76,72,1123,0.0,0.251859188079834,1514.298828125,4488,-1.3620972822536714e-05,-1.5133991837501526e-09,2994.070068359375,0.2,0.00025,0.0,,
31529,100.96,2301952,303.84,73,1124,0.0,0.2628481388092041,1466.150390625,4492,-1.5384178425392747e-05,-2.066371962428093e-09,2972.7447204589844,0.2,0.00025,0.0,,
31529,100.88,2304000,303.52,73,1125,0.0,0.26279640197753906,1720.76513671875,4496,-1.3056229931862617e-05,-1.0011717677116394e-08,3033.0267486572266,0.2,0.00025,0.0,,
31530,101.52,2306048,306.08,73,1126,0.0,0.24362438917160034,1500.4117431640625,4500,-1.1759450671888771e-05,3.899913281202316e-09,2870.2251739501953,0.2,0.00025,0.0,,
31531,102.16,2308096,308.64,73,1127,0.0,0.25594574213027954,1633.008544921875,4504,-1.0126284081479753e-05,6.693881005048752e-09,2819.3030700683594,0.2,0.00025,0.0,,
31531,102.4,2310144,309.6,73,1128,0.0,0.2500513195991516,1446.6414794921875,4508,-9.14019318543069e-06,-1.076841726899147e-09,3049.7937927246094,0.2,0.00025,0.0,,
31532,103.44,2312192,313.76,73,1129,0.0,0.22925132513046265,1532.990966796875,4512,-8.266784618626843e-06,-1.7171259969472885e-09,2882.438980102539,0.2,0.00025,0.0,,
31532,104.4,2314240,317.6,73,1130,0.0,0.2392231822013855,1537.292236328125,4516,-1.2959913306076487e-05,2.852175384759903e-09,3137.4254302978516,0.2,0.00025,0.0,,
31533,104.56,2316288,318.24,73,1131,0.0,0.23176628351211548,1310.505859375,4520,-1.1669010660853019e-05,4.132743924856186e-09,2964.4751892089844,0.2,0.00025,0.0,,
31534,104.4,2318336,317.6,73,1132,0.0,0.21476387977600098,1426.783935546875,4524,-7.694073019592906e-06,9.313225746154785e-10,2807.6248474121094,0.2,0.00025,0.0,,
31534,104.32,2320384,317.28,73,1133,0.0,0.1971326470375061,1434.201171875,4528,-7.594752929662718e-06,1.0382791515439749e-08,3085.943069458008,0.2,0.00025,0.0,,
31535,105.52,2322432,322.08,73,1134,0.0,0.2393757700920105,1866.710205078125,4532,-1.2997519235113941e-05,-2.3283064365386963e-08,3397.621047973633,0.2,0.00025,0.0,,
31536,105.12,2324480,320.48,73,1135,0.0,0.21658211946487427,1480.540283203125,4536,-1.1013353287125938e-05,-1.2223608791828156e-09,3072.5326538085938,0.2,0.00025,0.0,,
31537,105.04,2326528,320.16,73,1136,0.0,0.22094720602035522,1630.901611328125,4540,-8.716694480881415e-06,-3.812601789832115e-09,3137.7520904541016,0.2,0.00025,0.0,,
31537,104.32,2328576,317.28,73,1137,0.0,0.23042333126068115,1358.966064453125,4544,-9.276785107203978e-06,1.1059455573558807e-09,2756.9148559570312,0.2,0.00025,0.0,,
31538,104.0,2330624,316.0,73,1138,0.0,0.24155110120773315,1459.260498046875,4548,-9.284945690524182e-06,-4.773028194904327e-09,3114.148452758789,0.2,0.00025,0.0,,
31539,103.04,2332672,312.16,73,1139,0.0,0.24353009462356567,1648.01171875,4552,-1.103287274872855e-05,-2.459273673593998e-09,3285.9928283691406,0.2,0.00025,0.0,,
31539,102.24,2334720,308.96,74,1140,0.0,0.24270915985107422,1415.409912109375,4556,-1.133006435338757e-05,-1.4551915228366852e-09,2861.899215698242,0.2,0.00025,0.0,,
31540,102.88,2336768,311.52,74,1141,0.0,0.24944764375686646,1648.16162109375,4560,-1.7521480174309545e-05,-8.498318493366241e-09,3287.9745178222656,0.2,0.00025,-1.5774276e-08,,
31541,102.8,2338816,311.2,74,1142,0.0,0.24530643224716187,1443.5721435546875,4564,-1.9907566752408457e-05,-1.7316779121756554e-08,2666.8323974609375,0.2,0.00025,0.0,,
31541,102.96,2340864,311.84,74,1143,0.0,0.25882071256637573,1689.462646484375,4568,-2.3664682430535322e-05,-2.8812792152166367e-09,2903.0731201171875,0.2,0.00025,0.0,,
31542,102.8,2342912,311.2,74,1144,0.0,0.25146162509918213,1320.16650390625,4572,-2.2791757942286495e-05,-5.617039278149605e-09,3057.926040649414,0.2,0.00025,0.0,,
31543,102.48,2344960,309.92,74,1145,0.0,0.2648470997810364,1712.622802734375,4576,-2.5136114345514216e-05,7.30506144464016e-09,2917.1397857666016,0.2,0.00025,0.0,,
31543,101.84,2347008,307.36,74,1146,0.0,0.24900370836257935,1312.1387939453125,4580,-2.039727917235723e-05,8.527422323822975e-09,2893.916793823242,0.2,0.00025,0.0,,
31544,101.68,2349056,306.72,74,1147,0.0,0.23921149969100952,1476.575439453125,4584,-1.2103063653512436e-05,-4.773028194904327e-09,2771.5391235351562,0.2,0.00025,0.0,,
31545,101.68,2351104,306.72,74,1148,0.0,0.2310611605644226,1327.1962890625,4588,-2.346575115552696e-05,-4.3655745685100555e-11,2990.1466522216797,0.2,0.00025,0.0,,
32726,101.76,2353152,307.04,71,1149,0.0,0.26386237144470215,1590.437744140625,4592,-2.9422557076941303e-05,-2.4767359718680382e-08,3064.2923583984375,0.2,0.00025,-1.731678e-08,,
32727,101.84,2355200,307.36,71,1150,0.0,0.2558867931365967,1469.89208984375,4596,-3.992173344613548e-05,-9.051291272044182e-09,2722.6351013183594,0.2,0.00025,0.0,,
32728,101.2,2357248,304.8,72,1151,0.0,0.23970991373062134,1150.0836181640625,4600,-2.057319716186612e-05,-4.656612873077393e-10,2710.2402954101562,0.2,0.00025,0.0,,
32728,101.36,2359296,305.44,72,1152,0.0,0.2410053014755249,1412.1741943359375,4604,-2.1118646941431507e-05,1.1379597708582878e-08,2882.648391723633,0.2,0.00025,0.0,,
32729,100.96,2361344,303.84,72,1153,0.0,0.23745417594909668,1448.2386474609375,4608,-2.1561932555869134e-05,6.461050361394882e-09,2941.176483154297,0.2,0.00025,0.0,,
32730,101.44,2363392,305.76,72,1154,0.0,0.24875205755233765,1600.1072998046875,4612,-2.416788356640609e-05,-2.0372681319713593e-09,2859.8297271728516,0.2,0.00025,0.0,,
32730,101.92,2365440,307.68,72,1155,0.0,0.21991902589797974,1394.148681640625,4616,-1.5348843646734167e-05,3.812601789832115e-09,2717.186813354492,0.2,0.00025,0.0,,
32731,103.36,2367488,313.44,72,1156,0.0,0.21282631158828735,1522.3609619140625,4620,-9.402733894603443e-06,-5.238689482212067e-10,2853.0243072509766,0.2,0.00025,0.0,,
32732,103.76,2369536,315.04,72,1157,0.0,0.24076521396636963,1681.819580078125,4624,-2.099346261275059e-05,-2.8696376830339432e-08,3341.7269287109375,0.2,0.00025,-2.590241e-09,,
32732,104.56,2371584,318.24,72,1158,0.0,0.25430887937545776,1531.482421875,4628,-1.362268551474699e-05,1.3387762010097504e-09,2758.570526123047,0.2,0.00025,0.0,,
32733,103.68,2373632,314.72,72,1159,0.0,0.22961324453353882,1495.938720703125,4632,-1.20220121004877e-05,4.423782229423523e-09,2860.208541870117,0.2,0.00025,0.0,,
32734,103.6,2375680,314.4,72,1160,0.0,0.23791515827178955,1306.4779052734375,4636,-1.2677142706252198e-05,-1.280568540096283e-09,2999.5145874023438,0.2,0.00025,0.0,,
32734,103.12,2377728,312.48,72,1161,0.0,0.27229177951812744,1428.0880126953125,4640,-1.8675214619179314e-05,6.271875463426113e-09,2942.706512451172,0.2,0.00025,-1.8597348e-08,,
32735,102.64,2379776,310.56,72,1162,0.0,0.2516566514968872,1399.157958984375,4644,-2.8238499567123654e-05,-1.8044374883174896e-09,2775.7037353515625,0.2,0.00025,0.0,,
32736,102.72,2381824,310.88,72,1163,0.0,0.24442142248153687,1164.460693359375,4648,-2.0186306983305258e-05,-1.210719347000122e-08,2688.2025604248047,0.2,0.00025,0.0,,
32736,103.6,2383872,314.4,72,1164,0.0,0.25288116931915283,1566.022705078125,4652,-2.0446161045128974e-05,5.878973752260208e-09,3106.0169677734375,0.2,0.00025,0.0,,
32737,104.0,2385920,316.0,72,1165,0.0,0.24891817569732666,1548.53271484375,4656,-1.880405397969298e-05,1.979060471057892e-09,2918.343719482422,0.2,0.00025,0.0,,
32737,104.0,2387968,316.0,72,1166,0.0,0.259412944316864,1608.712158203125,4660,-1.5190936380804487e-05,-6.4319465309381485e-09,2906.6173248291016,0.2,0.00025,0.0,,
32738,104.64,2390016,318.56,73,1167,0.0,0.253923237323761,1575.554931640625,4664,-1.766939402614298e-05,7.683411240577698e-09,3061.3346557617188,0.2,0.00025,0.0,,
32738,104.64,2392064,318.56,73,1168,0.0,0.24539470672607422,1302.3394775390625,4668,-2.14779569773782e-05,-2.0372681319713593e-09,2667.477828979492,0.2,0.00025,0.0,,
32739,104.88,2394112,319.52,73,1169,0.0,0.23901903629302979,1278.2459716796875,4672,-1.6750851386859722e-05,-7.334165275096893e-09,2807.112762451172,0.2,0.00025,0.0,,
32740,104.0,2396160,316.0,73,1170,0.0,0.2314348816871643,1487.7022705078125,4676,-9.33803283942325e-06,-1.57160684466362e-09,2918.7836303710938,0.2,0.00025,0.0,,
32740,104.24,2398208,316.96,73,1171,0.0,0.27195674180984497,1714.234375,4680,-1.5248897000219586e-05,-4.656612873077393e-10,3101.567352294922,0.2,0.00025,0.0,,
,,2400000,,,,0.0,0.24972015619277954,1371.167236328125,4684,-1.064087146573911e-05,-1.775333657860756e-09,2874.9166564941406,0.2,0.00025,0.0,308.0,102.0
32743,104.16,2400256,316.64,73,1172,,,,,,,,,,,,
32743,103.84,2402304,315.36,73,1173,0.0,0.23936116695404053,1754.012451171875,4688,-1.072375908961476e-05,-9.313225746154785e-10,2909.3787384033203,0.2,0.00025,0.0,,
32744,102.8,2404352,311.2,73,1174,0.0,0.2347317337989807,1430.5538330078125,4692,-7.709198570182707e-06,8.149072527885437e-10,3023.712448120117,0.2,0.00025,0.0,,
32745,102.96,2406400,311.84,73,1175,0.0,0.2503783106803894,1378.3956298828125,4696,-8.21881036472405e-06,2.6193447411060333e-10,2972.8028106689453,0.2,0.00025,0.0,,
32745,102.48,2408448,309.92,73,1176,0.0,0.24630987644195557,1732.2021484375,4700,-1.1489607970815996e-05,-2.444721758365631e-09,3077.4497833251953,0.2,0.00025,0.0,,
32746,102.24,2410496,308.96,73,1177,0.0,0.2469434142112732,1523.608642578125,4704,-1.9709308958226757e-05,-3.2887328416109085e-09,3068.699493408203,0.2,0.00025,0.0,,
32746,102.8,2412544,311.2,73,1178,0.0,0.2313675880432129,1366.5042724609375,4708,-1.2987604748104786e-05,-9.89530235528946e-10,2805.6045532226562,0.2,0.00025,0.0,,
32747,103.04,2414592,312.16,73,1179,0.0,0.19867801666259766,1548.71240234375,4712,-7.430203069702657e-06,4.103640094399452e-09,2831.822296142578,0.2,0.00025,0.0,,
32747,102.4,2416640,309.6,73,1180,0.0,0.23423397541046143,1597.2962646484375,4716,-8.110516517945143e-06,-1.58033799380064e-08,3281.848892211914,0.2,0.00025,0.0,,
32748,102.72,2418688,310.88,73,1181,0.0,0.249908447265625,1615.9921875,4720,-1.2770518480920146e-05,4.423782229423523e-09,3152.244186401367,0.2,0.00025,0.0,,
32749,102.8,2420736,311.2,73,1182,0.0,0.25581228733062744,1364.5595703125,4724,-1.5723568708381208e-05,2.153683453798294e-09,2701.3978424072266,0.2,0.00025,0.0,,
32749,102.24,2422784,308.96,73,1183,0.0,0.23773574829101562,1697.8988037109375,4728,-2.080784804547875e-05,3.550667315721512e-09,3037.9634552001953,0.2,0.00025,0.0,,
32750,102.96,2424832,311.84,74,1184,0.0,0.25137466192245483,1521.3121337890625,4732,-2.452468635283367e-05,-1.516309566795826e-08,3118.925765991211,0.2,0.00025,0.0,,
32750,104.16,2426880,316.64,74,1185,0.0,0.24438989162445068,1291.4130859375,4736,-1.322172101936303e-05,-7.799826562404633e-09,2643.8550567626953,0.2,0.00025,0.0,,
32751,104.72,2428928,318.88,74,1186,0.0,0.21732378005981445,1436.968017578125,4740,-1.2811354338282399e-05,1.6298145055770874e-09,2771.0941314697266,0.2,0.00025,0.0,,
32752,104.8,2430976,319.2,74,1187,0.0,0.23026257753372192,1352.0869140625,4744,-1.3974515695736045e-05,-2.9103830456733704e-11,2869.495361328125,0.2,0.00025,0.0,,
32752,104.64,2433024,318.56,74,1188,0.0,0.2652272582054138,1584.49658203125,4748,-2.5986403329625318e-05,-7.30506144464016e-09,3077.662841796875,0.2,0.00025,-2.7765054e-08,,
32753,104.56,2435072,318.24,74,1189,0.0,0.28564029932022095,1360.6446533203125,4752,-2.7378182835491316e-05,5.238689482212067e-09,2966.358596801758,0.2,0.00025,-7.1013346e-09,,
32753,104.08,2437120,316.32,74,1190,0.0,0.272932231426239,1309.005615234375,4756,-2.526865978325077e-05,8.731149137020111e-09,2788.747329711914,0.2,0.00025,0.0,,
32754,102.8,2439168,311.2,74,1191,0.0,0.2372412085533142,1224.816650390625,4760,-1.5411129879794316e-05,-4.3102772906422615e-08,2507.729934692383,0.2,0.00025,0.0,,
32754,102.88,2441216,311.52,74,1192,0.0,0.250380277633667,1483.2021484375,4764,-2.8848414558524382e-05,-3.055902197957039e-08,3250.6951599121094,0.2,0.00025,-1.5512342e-08,,
32755,103.68,2443264,314.72,74,1193,0.0,0.24778985977172852,1536.959228515625,4768,-2.771689889868867e-05,-6.461050361394882e-09,3028.872283935547,0.2,0.00025,0.0,,
32756,103.68,2445312,314.72,74,1194,0.0,0.20840835571289062,1517.483642578125,4772,-1.1305856787657831e-05,-1.4551915228366852e-08,2685.1012115478516,0.2,0.00025,0.0,,
32756,104.16,2447360,316.64,74,1195,0.0,0.21425563097000122,1296.950439453125,4776,-1.1349798626270058e-05,2.153683453798294e-09,2751.594024658203,0.2,0.00025,0.0,,
32757,104.4,2449408,317.6,74,1196,0.0,0.22623956203460693,1523.1304931640625,4780,-1.1101929175083569e-05,-6.693881005048752e-10,3008.6771545410156,0.2,0.00025,0.0,,
32757,104.56,2451456,318.24,74,1197,0.0,0.2470787763595581,1351.578857421875,4784,-9.416405447382203e-06,-9.604264050722122e-10,3064.2601928710938,0.2,0.00025,0.0,,
32758,104.8,2453504,319.2,74,1198,0.0,0.2381179928779602,1382.037353515625,4788,-9.636679862978781e-06,5.762558430433273e-09,3162.054183959961,0.2,0.00025,0.0,,
32758,104.24,2455552,316.96,74,1199,0.0,0.2401677370071411,1653.71435546875,4792,-1.4013420127412246e-05,-5.587935447692871e-09,3075.8286895751953,0.2,0.00025,0.0,,
32759,104.24,2457600,316.96,75,1200,0.0,0.27691709995269775,1617.11328125,4796,-1.949800417833103e-05,7.4214767664670944e-09,3079.8109283447266,0.2,0.00025,0.0,,
32760,104.08,2459648,316.32,75,1201,0.0,0.24713242053985596,1201.688232421875,4800,-1.396983003587593e-05,-1.076841726899147e-09,2833.5717010498047,0.2,0.00025,0.0,,
32760,103.84,2461696,315.36,75,1202,0.0,0.2545144557952881,1250.368408203125,4804,-2.2644887508249667e-05,-4.802132025361061e-09,2983.617660522461,0.2,0.00025,0.0,,
32761,103.84,2463744,315.36,75,1203,0.0,0.25272417068481445,1404.045654296875,4808,-2.538600631396548e-05,-3.4051481634378433e-09,2811.58544921875,0.2,0.00025,0.0,,
32761,103.44,2465792,313.76,75,1204,0.0,0.24518674612045288,1670.16064453125,4812,-2.4115319774864474e-05,-2.764863893389702e-09,3080.0116424560547,0.2,0.00025,0.0,,
32762,103.44,2467840,313.76,75,1205,0.0,0.26736730337142944,1427.4453125,4816,-3.1218845606417744e-05,7.566995918750763e-10,2871.967086791992,0.2,0.00025,0.0,,
32762,103.76,2469888,315.04,75,1206,0.0,0.237948477268219,1359.994384765625,4820,-2.475134056112438e-05,-1.4217221178114414e-08,2638.389434814453,0.2,0.00025,0.0,,
32763,104.0,2471936,316.0,75,1207,0.0,0.255759596824646,1479.3546142578125,4824,-2.9609317607537378e-05,-1.0186340659856796e-09,2886.987823486328,0.2,0.00025,0.0,,
32764,103.76,2473984,315.04,75,1208,0.0,0.23599255084991455,1400.295166015625,4828,-2.6689761853049276e-05,-2.2118911147117615e-09,2834.6141815185547,0.2,0.00025,0.0,,
32764,104.4,2476032,317.6,75,1209,0.0,0.22874295711517334,1529.9072265625,4832,-1.5957745290506864e-05,-3.8708094507455826e-09,3017.276565551758,0.2,0.00025,0.0,,
32765,104.32,2478080,317.28,75,1210,0.0,0.23629844188690186,1361.814697265625,4836,-1.8108988001586113e-05,-6.83940015733242e-10,2893.6292877197266,0.2,0.00025,0.0,,
32765,104.08,2480128,316.32,75,1211,0.0003662109375,0.2681366205215454,1700.590087890625,4840,-0.00018027354826699593,-4.060973878949881e-06,2926.5594329833984,0.2,0.00025,9.4255374e-05,,
32766,104.08,2482176,316.32,75,1212,0.0,0.26747244596481323,1477.38818359375,4844,-0.0001242585776708438,-7.178285159170628e-06,2785.1722106933594,0.2,0.00025,1.03900675e-08,,
32767,102.4,2484224,309.6,75,1213,0.0,0.24693173170089722,1421.7923583984375,4848,-3.0492643929846963e-06,-1.367880031466484e-09,2970.370162963867,0.2,0.00025,0.0,,
32767,101.76,2486272,307.04,75,1214,0.0,0.2638976573944092,1746.814208984375,4852,-7.645009759471577e-06,-7.043126970529556e-09,3011.07470703125,0.2,0.00025,0.0,,
32768,101.76,2488320,307.04,75,1215,0.0,0.23399096727371216,1448.9886474609375,4856,-7.685290626113783e-06,1.5425030142068863e-09,2879.3436279296875,0.2,0.00025,0.0,,
32768,101.68,2490368,306.72,75,1216,0.0,0.23463064432144165,1725.81396484375,4860,-7.710889804002363e-06,9.022187441587448e-10,2854.6495056152344,0.2,0.00025,0.0,,
32769,101.76,2492416,307.04,76,1217,0.0,0.2583119869232178,1659.20751953125,4864,-8.520448915305678e-06,-3.346940502524376e-10,2984.734817504883,0.2,0.00025,0.0,,
32769,102.08,2494464,308.32,76,1218,0.0,0.2417505383491516,1532.400390625,4868,-8.529897655762397e-06,-8.440110832452774e-09,2870.4280548095703,0.2,0.00025,0.0,,
32770,101.92,2496512,307.68,76,1219,0.0,0.27042871713638306,1771.00830078125,4872,-1.7997232703237387e-05,-1.0506482794880867e-08,3140.063919067383,0.2,0.00025,-1.306762e-08,,
32771,101.76,2498560,307.04,76,1220,0.0,0.29493385553359985,1448.960205078125,4876,-2.2380640189112455e-05,2.9685907065868378e-09,2784.849655151367,0.2,0.00025,0.0,,
32771,102.16,2500608,308.64,76,1221,0.0,0.2563067674636841,1361.535400390625,4880,-1.5045048598949506e-05,-2.8696376830339432e-08,2677.4158935546875,0.2,0.00025,0.0,,
32772,102.64,2502656,310.56,76,1222,0.0,0.259912371635437,1445.28125,4884,-1.057250818803368e-05,2.473825588822365e-10,3006.106430053711,0.2,0.00025,0.0,,
35606,102.8,2504704,311.2,70,1223,0.0,0.25739914178848267,1439.69189453125,4888,-9.407736968114477e-06,1.068110577762127e-08,2816.5430755615234,0.2,0.00025,0.0,,
35607,103.6,2506752,314.4,70,1224,0.0,0.22800028324127197,1484.271728515625,4892,-9.21391344377298e-06,-2.7939677238464355e-09,2850.3592071533203,0.2,0.00025,0.0,,
35608,104.32,2508800,317.28,70,1225,0.0,0.2527545094490051,1557.0277099609375,4896,-6.1328820777362125e-06,3.958120942115784e-09,3002.377655029297,0.2,0.00025,0.0,,
35609,104.32,2510848,317.28,70,1226,0.0,0.23128080368041992,1762.73291015625,4900,-8.805191043848026e-06,-3.026798367500305e-09,3149.9336700439453,0.2,0.00025,0.0,,
35610,104.48,2512896,317.92,70,1227,0.0,0.25450628995895386,1648.1142578125,4904,-6.684023134084782e-06,4.540197551250458e-09,2776.697738647461,0.2,0.00025,0.0,,
35611,105.04,2514944,320.16,70,1228,0.0,0.22662752866744995,1316.286865234375,4908,-7.693832969835057e-06,-2.9103830456733704e-10,2964.1971740722656,0.2,0.00025,0.0,,
35611,104.48,2516992,317.92,70,1229,0.0,0.23568212985992432,1488.58154296875,4912,-8.683120171326664e-06,1.1641532182693481e-09,2922.2688598632812,0.2,0.00025,0.0,,
35612,103.44,2519040,313.76,70,1230,0.0,0.2350875735282898,1577.5089111328125,4916,-7.319392494764543e-06,-9.575160220265388e-09,3194.434066772461,0.2,0.00025,0.0,,
35613,103.36,2521088,313.44,70,1231,0.0,0.25010502338409424,1532.2412109375,4920,-6.242756498409108e-06,2.444721758365631e-09,2857.6476287841797,0.2,0.00025,0.0,,
35613,103.6,2523136,314.4,70,1232,0.0,0.24462097883224487,1402.2623291015625,4924,-7.659514920987931e-06,5.9371814131736755e-09,3086.0239868164062,0.2,0.00025,0.0,,
35614,103.04,2525184,312.16,70,1233,0.0,0.24575889110565186,1496.2803955078125,4928,-7.399594124990472e-06,3.6961864680051804e-09,2967.365692138672,0.2,0.00025,0.0,,
35615,104.08,2527232,316.32,70,1234,0.0,0.2370898723602295,1541.4598388671875,4932,-1.1863200143125141e-05,-2.270098775625229e-09,2969.510986328125,0.2,0.00025,0.0,,
35615,104.64,2529280,318.56,71,1235,0.0,0.2273879051208496,1515.6875,4936,-1.5034531600122136e-05,-1.501757651567459e-08,2855.0996704101562,0.2,0.00025,0.0,,
35616,104.72,2531328,318.88,71,1236,0.0,0.22813332080841064,1322.982177734375,4940,-1.153929667907505e-05,4.190951585769653e-09,3059.205123901367,0.2,0.00025,0.0,,
35617,104.72,2533376,318.88,71,1237,0.0,0.23729747533798218,1338.776123046875,4944,-1.0558932558524248e-05,-2.9103830456733704e-10,2838.2635040283203,0.2,0.00025,0.0,,
35617,105.6,2535424,322.4,71,1238,0.0,0.21752941608428955,1524.079833984375,4948,-6.3886805605761765e-06,3.1723175197839737e-09,2978.135223388672,0.2,0.00025,0.0,,
35618,105.2,2537472,320.8,71,1239,0.0,0.2206658124923706,1395.0516357421875,4952,-4.1457347919049425e-06,-8.993083611130714e-09,2769.6796875,0.2,0.00025,0.0,,
35618,104.72,2539520,318.88,71,1240,0.0,0.23660129308700562,1588.8446044921875,4956,-8.702085239065127e-06,-2.7765054255723953e-08,3310.8668365478516,0.2,0.00025,0.0,,
35619,105.04,2541568,320.16,71,1241,0.0,0.261396586894989,1618.222900390625,4960,-1.356207246772101e-05,-2.3283064365386963e-10,3085.3817138671875,0.2,0.00025,0.0,,
35620,104.64,2543616,318.56,71,1242,0.0,0.24211156368255615,1354.7314453125,4964,-1.1775161738114548e-05,8.731149137020111e-10,2779.809112548828,0.2,0.00025,0.0,,
35620,104.56,2545664,318.24,71,1243,0.0,0.2325150966644287,1355.7119140625,4968,-6.981709759656951e-06,-3.346940502524376e-09,2776.7444763183594,0.2,0.00025,0.0,,
35621,103.76,2547712,315.04,71,1244,0.0,0.2187730073928833,1352.287841796875,4972,-4.752156328891033e-06,-3.827153705060482e-09,2872.684097290039,0.2,0.00025,0.0,,
35622,104.0,2549760,316.0,71,1245,0.0,0.23013663291931152,1451.028076171875,4976,-9.434394172558314e-06,1.1641532182693481e-09,3122.9429931640625,0.2,0.00025,0.0,,
,,2550000,,,,0.0,0.25429368019104004,1526.30029296875,4980,-1.0415203064439993e-05,1.862645149230957e-09,3064.940963745117,0.2,0.00025,0.0,319.2,104.8
35624,103.6,2551808,314.4,71,1246,,,,,,,,,,,,
35625,104.08,2553856,316.32,71,1247,0.0,0.2659095525741577,1477.310302734375,4984,-9.337979975043709e-06,-3.725290298461914e-09,2978.944305419922,0.2,0.00025,0.0,,
35625,103.44,2555904,313.76,71,1248,0.0,0.23642313480377197,1333.80859375,4988,-9.092787308873085e-06,-1.068110577762127e-08,2829.171844482422,0.2,0.00025,0.0,,
35626,103.52,2557952,314.08,71,1249,0.0,0.27037298679351807,1683.60791015625,4992,-2.4757279561526957e-05,-1.658918336033821e-08,3222.1729125976562,0.2,0.00025,-1.4377292e-08,,
35627,103.52,2560000,314.08,71,1250,0.0,0.2431783676147461,1195.0130615234375,4996,-1.9414283428886847e-05,-1.9936123862862587e-08,2599.8270111083984,0.2,0.00025,0.0,,
35627,103.52,2562048,314.08,71,1251,0.0,0.2537986636161804,1652.7640380859375,5000,-1.3532969148855045e-05,2.3283064365386963e-10,3056.150894165039,0.2,0.00025,0.0,,
35628,103.36,2564096,313.44,71,1252,0.0,0.2595456838607788,1618.69580078125,5004,-1.48417534546752e-05,-2.3283064365386963e-10,3082.979690551758,0.2,0.00025,0.0,,
35629,103.28,2566144,313.12,72,1253,0.0,0.2581294775009155,1360.432373046875,5008,-1.588100479921195e-05,2.35741026699543e-09,2723.8768005371094,0.2,0.00025,0.0,,
35629,103.6,2568192,314.4,72,1254,0.0,0.24988335371017456,1392.618408203125,5012,-1.9338958338721568e-05,2.0954757928848267e-09,2987.3921966552734,0.2,0.00025,0.0,,
