time/total_timesteps,time/time_elapsed,time/episodes,rollout/ep_rew_mean,time/fps,rollout/exploration_rate,rollout/ep_len_mean,train/loss,train/learning_rate,train/n_updates,eval/mean_ep_length,eval/mean_reward
476150,1151,4044,8.52,413,0.05,171.86,0.06944166868925095,0.0001,106537,,
476763,1152,4048,8.47,413,0.05,171.63,0.028160512447357178,0.0001,106690,,
477345,1154,4052,8.47,413,0.05,170.98,0.03231296315789223,0.0001,106836,,
478101,1157,4056,8.53,413,0.05,172.2,0.05721301585435867,0.0001,107025,,
478730,1159,4060,8.39,412,0.05,170.08,0.03324436768889427,0.0001,107182,,
479408,1161,4064,8.36,412,0.05,170.61,0.03737662732601166,0.0001,107351,,
480211,1163,4068,8.35,412,0.05,169.97,0.0613415464758873,0.0001,107552,,
480714,1165,4072,8.28,412,0.05,168.53,0.03716304153203964,0.0001,107678,,
481283,1166,4076,8.27,412,0.05,168.03,0.038638122379779816,0.0001,107820,,
481814,1168,4080,8.24,412,0.05,166.97,0.04524214565753937,0.0001,107953,,
482616,1170,4084,8.24,412,0.05,167.8,0.06017347425222397,0.0001,108153,,
483137,1172,4088,8.12,411,0.05,164.72,0.034183986485004425,0.0001,108284,,
483925,1175,4092,8.28,411,0.05,166.15,0.07352139055728912,0.0001,108481,,
484579,1177,4096,8.26,411,0.05,165.84,0.07961788028478622,0.0001,108644,,
485076,1178,4100,7.99,411,0.05,163.04,0.08392855525016785,0.0001,108768,,
485682,1180,4104,7.86,411,0.05,161.86,0.021041302010416985,0.0001,108920,,
486327,1182,4108,7.81,411,0.05,161.61,0.015585692599415779,0.0001,109081,,
487063,1185,4112,7.85,411,0.05,162.79,0.029329948127269745,0.0001,109265,,
487576,1186,4116,7.72,410,0.05,161.18,0.03502238914370537,0.0001,109393,,
488288,1188,4120,7.84,410,0.05,161.85,0.01497016754001379,0.0001,109571,,
489244,1191,4124,8.15,410,0.05,165.43,0.053032584488391876,0.0001,109810,,
489942,1193,4128,8.1,410,0.05,164.66,0.09529171139001846,0.0001,109985,,
490544,1195,4132,8.12,410,0.05,165.34,0.09897869825363159,0.0001,110135,,
491233,1197,4136,8.18,410,0.05,166.6,0.02789274975657463,0.0001,110308,,
492074,1200,4140,8.24,410,0.05,167.25,0.042241789400577545,0.0001,110518,,
492800,1202,4144,8.14,409,0.05,166.5,0.03145723417401314,0.0001,110699,,
493502,1204,4148,8.27,409,0.05,167.39,0.030390113592147827,0.0001,110875,,
494066,1205,4152,8.21,409,0.05,167.21,0.01831090822815895,0.0001,111016,,
494875,1208,4156,8.24,409,0.05,167.74,0.1894533932209015,0.0001,111218,,
495565,1210,4160,8.27,409,0.05,168.35,0.03829079866409302,0.0001,111391,,
496145,1212,4164,8.16,409,0.05,167.37,0.06123002618551254,0.0001,111536,,
496921,1214,4168,8.12,409,0.05,167.1,0.04473058506846428,0.0001,111730,,
497701,1217,4172,8.35,408,0.05,169.87,0.020679358392953873,0.0001,111925,,
498373,1219,4176,8.41,408,0.05,170.9,0.19948063790798187,0.0001,112093,,
499014,1221,4180,8.5,408,0.05,172.0,0.06739649176597595,0.0001,112253,,
499783,1223,4184,8.52,408,0.05,171.67,0.03495939075946808,0.0001,112445,,
500000,,,,,0.05,,0.025342045351862907,0.0001,112499,207.25,11.65
500435,1233,4188,8.46,405,0.05,172.98,0.15396609902381897,0.0001,112608,,
501075,1235,4192,8.31,405,0.05,171.5,0.05761060118675232,0.0001,112768,,
501637,1237,4196,8.22,405,0.05,170.58,0.041184842586517334,0.0001,112909,,
502371,1239,4200,8.47,405,0.05,172.95,0.03170575946569443,0.0001,113092,,
503023,1241,4204,8.52,405,0.05,173.41,0.027975644916296005,0.0001,113255,,
503954,1243,4208,8.76,405,0.05,176.27,0.08562664687633514,0.0001,113488,,
504504,1245,4212,8.64,405,0.05,174.41,0.028405461460351944,0.0001,113625,,
505241,1247,4216,8.77,404,0.05,176.65,0.1585245132446289,0.0001,113810,,
505893,1249,4220,8.76,404,0.05,176.05,0.03597118705511093,0.0001,113973,,
506586,1251,4224,8.56,404,0.05,173.42,0.06045368313789368,0.0001,114146,,
507320,1253,4228,8.57,404,0.05,173.78,0.026483114808797836,0.0001,114329,,
507846,1255,4232,8.51,404,0.05,173.02,0.08571629226207733,0.0001,114461,,
508539,1257,4236,8.6,404,0.05,173.06,0.03471212089061737,0.0001,114634,,
509247,1259,4240,8.49,404,0.05,171.73,0.018450140953063965,0.0001,114811,,
510127,1262,4244,8.62,404,0.05,173.27,0.020473632961511612,0.0001,115031,,
510898,1264,4248,8.69,404,0.05,173.96,0.023588625714182854,0.0001,115224,,
511552,1266,4252,8.8,403,0.05,174.86,0.04020099341869354,0.0001,115387,,
512291,1268,4256,8.67,403,0.05,174.16,0.11404629051685333,0.0001,115572,,
512830,1270,4260,8.58,403,0.05,172.65,0.02915812097489834,0.0001,115707,,
513591,1272,4264,8.76,403,0.05,174.46,0.08010578900575638,0.0001,115897,,
514254,1274,4268,8.68,403,0.05,173.33,0.0523931086063385,0.0001,116063,,
514836,1275,4272,8.49,403,0.05,171.35,0.020232776179909706,0.0001,116208,,
515455,1277,4276,8.4,403,0.05,170.82,0.05208040028810501,0.0001,116363,,
516163,1279,4280,8.42,403,0.05,171.49,0.126248300075531,0.0001,116540,,
516933,1281,4284,8.42,403,0.05,171.5,0.12653756141662598,0.0001,116733,,
517681,1283,4288,8.56,403,0.05,172.46,0.09892287850379944,0.0001,116920,,
518361,1285,4292,8.61,403,0.05,172.86,0.035490646958351135,0.0001,117090,,
519068,1287,4296,8.75,403,0.05,174.31,0.10672786086797714,0.0001,117266,,
519714,1289,4300,8.67,402,0.05,173.43,0.023887500166893005,0.0001,117428,,
520352,1291,4304,8.72,402,0.05,173.29,0.009751440957188606,0.0001,117587,,
521078,1293,4308,8.59,402,0.05,171.24,0.0226418599486351,0.0001,117769,,
521768,1295,4312,8.73,402,0.05,172.64,0.029601462185382843,0.0001,117941,,
522484,1297,4316,8.76,402,0.05,172.43,0.047226548194885254,0.0001,118120,,
523304,1300,4320,8.85,402,0.05,174.11,0.029804006218910217,0.0001,118325,,
524021,1302,4324,8.89,402,0.05,174.35,0.056202903389930725,0.0001,118505,,
524732,1304,4328,8.91,402,0.05,174.12,0.17467857897281647,0.0001,118682,,
525466,1306,4332,9.06,402,0.05,176.2,0.03244003653526306,0.0001,118866,,
526053,1307,4336,8.91,402,0.05,175.14,0.03610251098871231,0.0001,119013,,
526779,1310,4340,8.97,402,0.05,175.32,0.031030256301164627,0.0001,119194,,
527540,1312,4344,8.84,402,0.05,174.13,0.036308951675891876,0.0001,119384,,
528195,1314,4348,8.71,401,0.05,172.97,0.08326522260904312,0.0001,119548,,
528759,1315,4352,8.63,401,0.05,172.07,0.1840324103832245,0.0001,119689,,
529506,1317,4356,8.67,401,0.05,172.15,0.047440335154533386,0.0001,119876,,
530230,1320,4360,8.8,401,0.05,174.0,0.05170720815658569,0.0001,120057,,
530906,1322,4364,8.74,401,0.05,173.15,0.037236738950014114,0.0001,120226,,
531568,1324,4368,8.77,401,0.05,173.14,0.09869183599948883,0.0001,120391,,
532293,1326,4372,8.91,401,0.05,174.57,0.010835736989974976,0.0001,120573,,
533146,1329,4376,9.09,401,0.05,176.91,0.028081238269805908,0.0001,120786,,
533889,1331,4380,9.21,400,0.05,177.26,0.01735108345746994,0.0001,120972,,
534694,1333,4384,9.23,400,0.05,177.61,0.019676409661769867,0.0001,121173,,
535409,1336,4388,9.2,400,0.05,177.28,0.030575362965464592,0.0001,121352,,
536143,1338,4392,9.23,400,0.05,177.82,0.04462796449661255,0.0001,121535,,
536834,1340,4396,9.27,400,0.05,177.66,0.024568885564804077,0.0001,121708,,
537697,1343,4400,9.37,400,0.05,179.83,0.030200686305761337,0.0001,121924,,
538297,1345,4404,9.34,400,0.05,179.45,0.05903741344809532,0.0001,122074,,
539064,1347,4408,9.34,400,0.05,179.86,0.05410348251461983,0.0001,122265,,
539968,1350,4412,9.55,399,0.05,182.0,0.038268525153398514,0.0001,122491,,
540662,1352,4416,9.51,399,0.05,181.78,0.02785600908100605,0.0001,122665,,
541550,1355,4420,9.55,399,0.05,182.46,0.020319918170571327,0.0001,122887,,
542330,1357,4424,9.56,399,0.05,183.09,0.09473597258329391,0.0001,123082,,
543065,1359,4428,9.54,399,0.05,183.33,0.03436870500445366,0.0001,123266,,
543958,1362,4432,9.7,399,0.05,184.92,0.03939644247293472,0.0001,123489,,
544699,1364,4436,9.83,399,0.05,186.46,0.02397168055176735,0.0001,123674,,
545482,1367,4440,9.87,398,0.05,187.03,0.05349809676408768,0.0001,123870,,
546186,1369,4444,9.87,398,0.05,186.46,0.03965195268392563,0.0001,124046,,
546936,1371,4448,9.94,398,0.05,187.41,0.04161068797111511,0.0001,124233,,
547817,1374,4452,10.14,398,0.05,190.58,0.021944936364889145,0.0001,124454,,
548437,1376,4456,10.05,398,0.05,189.31,0.05895024165511131,0.0001,124609,,
549228,1378,4460,10.1,398,0.05,189.98,0.11320464313030243,0.0001,124806,,
549949,1380,4464,10.14,398,0.05,190.43,0.01927890256047249,0.0001,124987,,
550515,1382,4468,10.06,398,0.05,189.47,0.06681928783655167,0.0001,125128,,
551256,1384,4472,10.01,398,0.05,189.63,0.011509891599416733,0.0001,125313,,
551779,1386,4476,9.77,397,0.05,186.33,0.026981592178344727,0.0001,125444,,
552623,1388,4480,9.77,397,0.05,187.34,0.010447653941810131,0.0001,125655,,
553347,1391,4484,9.75,397,0.05,186.53,0.011889788322150707,0.0001,125836,,
554080,1393,4488,9.82,397,0.05,186.71,0.02036747708916664,0.0001,126019,,
554839,1395,4492,9.84,397,0.05,186.96,0.054515525698661804,0.0001,126209,,
555792,1398,4496,9.95,397,0.05,189.58,0.046570584177970886,0.0001,126447,,
556449,1400,4500,9.83,397,0.05,187.52,0.08140292018651962,0.0001,126612,,
557321,1403,4504,10.01,397,0.05,190.24,0.13640615344047546,0.0001,126830,,
558088,1405,4508,10.02,397,0.05,190.24,0.051605772227048874,0.0001,127021,,
558812,1407,4512,9.84,396,0.05,188.44,0.1419975608587265,0.0001,127202,,
559452,1409,4516,9.79,396,0.05,187.9,0.010269803926348686,0.0001,127362,,
560136,1411,4520,9.66,396,0.05,185.86,0.02708970196545124,0.0001,127533,,
560613,1413,4524,9.44,396,0.05,182.83,0.06083400174975395,0.0001,127653,,
561361,1415,4528,9.51,396,0.05,182.96,0.028929967433214188,0.0001,127840,,
561882,1417,4532,9.18,396,0.05,179.24,0.03481932356953621,0.0001,127970,,
562522,1419,4536,9.11,396,0.05,178.23,0.13109572231769562,0.0001,128130,,
563123,1421,4540,8.95,396,0.05,176.41,0.0239495150744915,0.0001,128280,,
563930,1423,4544,9.0,396,0.05,177.44,0.034441377967596054,0.0001,128482,,
564557,1425,4548,8.96,395,0.05,176.21,0.11645009368658066,0.0001,128639,,
565342,1428,4552,8.9,395,0.05,175.25,0.04912247136235237,0.0001,128835,,
566173,1430,4556,9.06,395,0.05,177.36,0.03039858117699623,0.0001,129043,,
566975,1433,4560,9.1,395,0.05,177.47,0.03891918808221817,0.0001,129243,,
567500,1434,4564,8.91,395,0.05,175.51,0.16803887486457825,0.0001,129374,,
568188,1436,4568,9.02,395,0.05,176.73,0.11449651420116425,0.0001,129546,,
568945,1438,4572,9.09,395,0.05,176.89,0.049247898161411285,0.0001,129736,,
569557,1440,4576,9.25,395,0.05,177.78,0.14818497002124786,0.0001,129889,,
570232,1442,4580,9.13,395,0.05,176.09,0.034015953540802,0.0001,130057,,
571032,1445,4584,9.2,395,0.05,176.85,0.10724805295467377,0.0001,130257,,
571550,1446,4588,9.01,395,0.05,174.7,0.09330780804157257,0.0001,130387,,
572247,1449,4592,8.96,394,0.05,174.08,0.1581287980079651,0.0001,130561,,
573013,1451,4596,8.89,394,0.05,172.21,0.02700212225317955,0.0001,130753,,
573771,1453,4600,8.96,394,0.05,173.22,0.019179310649633408,0.0001,130942,,
574456,1455,4604,8.8,394,0.05,171.35,0.04837656393647194,0.0001,131113,,
575098,1457,4608,8.74,394,0.05,170.1,0.2597693204879761,0.0001,131274,,
575598,1459,4612,8.51,394,0.05,167.86,0.24253706634044647,0.0001,131399,,
576216,1461,4616,8.46,394,0.05,167.64,0.043950457125902176,0.0001,131553,,
576906,1463,4620,8.42,394,0.05,167.7,0.023198001086711884,0.0001,131726,,
577559,1465,4624,8.55,394,0.05,169.46,0.044379234313964844,0.0001,131889,,
578225,1467,4628,8.46,394,0.05,168.64,0.06824982166290283,0.0001,132056,,
578874,1469,4632,8.56,393,0.05,169.92,0.1687776744365692,0.0001,132218,,
579623,1471,4636,8.63,393,0.05,171.01,0.03288953751325607,0.0001,132405,,
580485,1473,4640,8.87,393,0.05,173.62,0.04042000696063042,0.0001,132621,,
581132,1475,4644,8.81,393,0.05,172.02,0.14493665099143982,0.0001,132782,,
581811,1476,4648,8.82,393,0.05,172.54,0.09612780809402466,0.0001,132952,,
582563,1478,4652,8.8,393,0.05,172.21,0.053504280745983124,0.0001,133140,,
583098,1480,4656,8.63,393,0.05,169.25,0.030489183962345123,0.0001,133274,,
584025,1482,4660,8.74,393,0.05,170.5,0.033668190240859985,0.0001,133506,,
584754,1484,4664,8.93,393,0.05,172.54,0.01839616149663925,0.0001,133688,,
585371,1486,4668,8.9,393,0.05,171.83,0.021372372284531593,0.0001,133842,,
586074,1488,4672,8.89,393,0.05,171.29,0.036159150302410126,0.0001,134018,,
586855,1490,4676,8.99,393,0.05,172.98,0.0692816823720932,0.0001,134213,,
587789,1492,4680,9.1,393,0.05,175.57,0.017122775316238403,0.0001,134447,,
588537,1494,4684,9.01,393,0.05,175.05,0.1366194784641266,0.0001,134634,,
589221,1496,4688,9.07,393,0.05,176.71,0.01771184615790844,0.0001,134805,,
589983,1498,4692,9.1,393,0.05,177.36,0.2362857460975647,0.0001,134995,,
590625,1500,4696,8.99,393,0.05,176.12,0.05720403790473938,0.0001,135156,,
591308,1502,4700,8.97,393,0.05,175.37,0.02874547615647316,0.0001,135326,,
591910,1503,4704,8.93,393,0.05,174.54,0.028514433652162552,0.0001,135477,,
592638,1505,4708,8.96,393,0.05,175.4,0.04102826118469238,0.0001,135659,,
593381,1507,4712,9.25,393,0.05,177.83,0.04584208130836487,0.0001,135845,,
593990,1508,4716,9.28,393,0.05,177.74,0.02721831575036049,0.0001,135997,,
594677,1510,4720,9.25,393,0.05,177.71,0.2506396472454071,0.0001,136169,,
595406,1512,4724,9.31,393,0.05,178.47,0.026583347469568253,0.0001,136351,,
596160,1514,4728,9.34,393,0.05,179.35,0.017174098640680313,0.0001,136539,,
596937,1516,4732,9.49,393,0.05,180.63,0.04531858116388321,0.0001,136734,,
597681,1518,4736,9.51,393,0.05,180.58,0.038247980177402496,0.0001,136920,,
598283,1520,4740,9.23,393,0.05,177.98,0.12630178034305573,0.0001,137070,,
599037,1521,4744,9.24,393,0.05,179.05,0.046806760132312775,0.0001,137259,,
599746,1523,4748,9.23,393,0.05,179.35,0.10067712515592575,0.0001,137436,,
600000,,,,,0.05,,0.05380081385374069,0.0001,137499,207.75,11.65
600373,1531,4752,9.14,391,0.05,178.1,0.03471849486231804,0.0001,137593,,
601061,1533,4756,9.22,391,0.05,179.63,0.015897277742624283,0.0001,137765,,
601628,1535,4760,8.94,391,0.05,176.03,0.03482525050640106,0.0001,137906,,
602530,1537,4764,9.05,391,0.05,177.76,0.015415240079164505,0.0001,138132,,
603314,1539,4768,9.11,391,0.05,179.43,0.1231561005115509,0.0001,138328,,
604092,1541,4772,9.11,391,0.05,180.18,0.029338248074054718,0.0001,138522,,
604888,1543,4776,9.08,391,0.05,180.33,0.021277323365211487,0.0001,138721,,
605514,1545,4780,8.9,391,0.05,177.25,0.0334324836730957,0.0001,138878,,
606148,1546,4784,8.86,391,0.05,176.11,0.13364621996879578,0.0001,139036,,
607060,1549,4788,9.08,391,0.05,178.39,0.030804187059402466,0.0001,139264,,
607794,1551,4792,9.09,391,0.05,178.11,0.023431062698364258,0.0001,139448,,
608575,1553,4796,9.23,391,0.05,179.5,0.03150106966495514,0.0001,139643,,
609154,1554,4800,9.14,391,0.05,178.46,0.19738660752773285,0.0001,139788,,
609849,1556,4804,9.22,391,0.05,179.39,0.0322624072432518,0.0001,139962,,
610534,1558,4808,9.19,391,0.05,178.96,0.022833704948425293,0.0001,140133,,
611246,1560,4812,9.09,391,0.05,178.65,0.018126482143998146,0.0001,140311,,
611995,1562,4816,9.2,391,0.05,180.05,0.11143198609352112,0.0001,140498,,
612681,1564,4820,9.27,391,0.05,180.04,0.036889269948005676,0.0001,140670,,
613481,1567,4824,9.34,391,0.05,180.75,0.2222299724817276,0.0001,140870,,
614283,1569,4828,9.36,391,0.05,181.23,0.1858232468366623,0.0001,141070,,
615075,1572,4832,9.4,391,0.05,181.38,0.04490166902542114,0.0001,141268,,
615723,1574,4836,9.31,391,0.05,180.42,0.02794925682246685,0.0001,141430,,
616265,1576,4840,9.28,391,0.05,179.82,0.03490284085273743,0.0001,141566,,
617151,1578,4844,9.4,390,0.05,181.14,0.02038007602095604,0.0001,141787,,
617922,1581,4848,9.53,390,0.05,181.76,0.26381367444992065,0.0001,141980,,
618571,1583,4852,9.51,390,0.05,181.98,0.01745934970676899,0.0001,142142,,
619235,1585,4856,9.53,390,0.05,181.74,0.08154207468032837,0.0001,142308,,
619996,1587,4860,9.6,390,0.05,183.68,0.04044412076473236,0.0001,142498,,
620633,1589,4864,9.44,390,0.05,181.03,0.026778940111398697,0.0001,142658,,
621326,1591,4868,9.45,390,0.05,180.12,0.04008210822939873,0.0001,142831,,
622137,1594,4872,9.48,390,0.05,180.45,0.07058913260698318,0.0001,143034,,
622821,1596,4876,9.41,390,0.05,179.33,0.027545344084501266,0.0001,143205,,
623655,1598,4880,9.62,390,0.05,181.41,0.05894211679697037,0.0001,143413,,
624497,1601,4884,9.75,389,0.05,183.49,0.10132342576980591,0.0001,143624,,
625100,1603,4888,9.54,389,0.05,180.4,0.018151508644223213,0.0001,143774,,
625625,1604,4892,9.37,389,0.05,178.31,0.05432693660259247,0.0001,143906,,
626368,1607,4896,9.28,389,0.05,177.93,0.018089350312948227,0.0001,144091,,
627135,1609,4900,9.41,389,0.05,179.81,0.032380107790231705,0.0001,144283,,
627925,1611,4904,9.46,389,0.05,180.76,0.04913020133972168,0.0001,144481,,
628614,1614,4908,9.53,389,0.05,180.8,0.046139173209667206,0.0001,144653,,
629410,1616,4912,9.64,389,0.05,181.64,0.041806820780038834,0.0001,144852,,
630074,1618,4916,9.57,389,0.05,180.79,0.030918633565306664,0.0001,145018,,
630834,1620,4920,9.6,389,0.05,181.53,0.0168161541223526,0.0001,145208,,
631726,1623,4924,9.61,389,0.05,182.45,0.029550189152359962,0.0001,145431,,
632477,1625,4928,9.61,389,0.05,181.94,0.07370761781930923,0.0001,145619,,
633184,1628,4932,9.5,388,0.05,181.09,0.03611519932746887,0.0001,145795,,
633792,1629,4936,9.49,388,0.05,180.69,0.07377369701862335,0.0001,145947,,
634434,1631,4940,9.62,388,0.05,181.69,0.06037301942706108,0.0001,146108,,
635101,1633,4944,9.48,388,0.05,179.5,0.04529869556427002,0.0001,146275,,
635761,1635,4948,9.33,388,0.05,178.39,0.020455878227949142,0.0001,146440,,
636445,1637,4952,9.41,388,0.05,178.74,0.04971180111169815,0.0001,146611,,
637310,1640,4956,9.49,388,0.05,180.75,0.04776466637849808,0.0001,146827,,
638080,1642,4960,9.48,388,0.05,180.84,0.05684937536716461,0.0001,147019,,
638863,1644,4964,9.56,388,0.05,182.3,0.0729995146393776,0.0001,147215,,
639557,1647,4968,9.54,388,0.05,182.31,0.08618442714214325,0.0001,147389,,
640289,1649,4972,9.48,388,0.05,181.52,0.034346356987953186,0.0001,147572,,
641037,1651,4976,9.47,388,0.05,182.16,0.046793386340141296,0.0001,147759,,
641687,1653,4980,9.29,388,0.05,180.32,0.03338296711444855,0.0001,147921,,
642280,1654,4984,9.1,388,0.05,177.83,0.10075658559799194,0.0001,148069,,
642824,1656,4988,9.04,388,0.05,177.24,0.07155033946037292,0.0001,148205,,
643471,1658,4992,9.14,387,0.05,178.46,0.04257088899612427,0.0001,148367,,
644121,1660,4996,9.09,387,0.05,177.53,0.04211302846670151,0.0001,148530,,
644755,1662,5000,9.02,387,0.05,176.2,0.06933915615081787,0.0001,148688,,
645340,1664,5004,8.87,387,0.05,174.15,0.08924135565757751,0.0001,148834,,
645925,1665,5008,8.74,387,0.05,173.11,0.06753914803266525,0.0001,148981,,
646509,1667,5012,8.58,387,0.05,170.99,0.031039154157042503,0.0001,149127,,
647130,1669,5016,8.55,387,0.05,170.56,0.05566471070051193,0.0001,149282,,
647823,1671,5020,8.49,387,0.05,169.89,0.02065000869333744,0.0001,149455,,
648555,1673,5024,8.43,387,0.05,168.29,0.11749445647001266,0.0001,149638,,
649397,1676,5028,8.42,387,0.05,169.2,0.054682325571775436,0.0001,149849,,
650159,1678,5032,8.44,387,0.05,169.75,0.05094064772129059,0.0001,150039,,
650911,1680,5036,8.55,387,0.05,171.19,0.04590184986591339,0.0001,150227,,
651568,1682,5040,8.52,387,0.05,171.34,0.06956209242343903,0.0001,150391,,
652239,1684,5044,8.52,387,0.05,171.38,0.04182160645723343,0.0001,150559,,
652938,1686,5048,8.57,387,0.05,171.77,0.14117205142974854,0.0001,150734,,
653572,1688,5052,8.58,386,0.05,171.27,0.056070826947689056,0.0001,150892,,
654272,1691,5056,8.5,386,0.05,169.62,0.021258391439914703,0.0001,151067,,
654940,1693,5060,8.51,386,0.05,168.6,0.03866709768772125,0.0001,151234,,
655558,1695,5064,8.4,386,0.05,166.95,0.0393252968788147,0.0001,151389,,
656162,1697,5068,8.33,386,0.05,166.05,0.018052831292152405,0.0001,151540,,
656684,1698,5072,8.19,386,0.05,163.95,0.0801987498998642,0.0001,151670,,
657399,1700,5076,8.22,386,0.05,163.62,0.0962648093700409,0.0001,151849,,
658160,1703,5080,8.34,386,0.05,164.73,0.02509830892086029,0.0001,152039,,
658826,1705,5084,8.44,386,0.05,165.46,0.037604160606861115,0.0001,152206,,
