time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,time/fps,rollout/exploration_rate,eval/mean_ep_length,eval/mean_reward,train/learning_rate,train/loss,train/n_updates
7356,-3.42,4868.94,23769,3768835,158,0.01,,,0.0001,0.0039863381534814835,917208
7360,-3.1,4858.97,23780,3773255,158,0.01,,,0.0001,0.007355044595897198,918313
7364,-3.07,4869.34,23791,3777968,158,0.01,,,0.0001,0.06539485603570938,919491
7368,-3.11,4895.29,23805,3783442,158,0.01,,,0.0001,0.004045914392918348,920860
7372,-2.86,4884.33,23817,3788420,159,0.01,,,0.0001,0.010310046374797821,922104
7376,-2.98,4879.34,23828,3793489,159,0.01,,,0.0001,0.006740996148437262,923372
7380,-3.01,4895.78,23840,3798247,159,0.01,,,0.0001,0.00857003964483738,924561
,,,,3800000,,0.01,5182.05,-1.0,0.0001,0.002803585957735777,924999
7384,-3.09,4896.85,23890,3803058,159,0.01,,,0.0001,0.013450780883431435,925764
7388,-3.06,4903.24,23901,3807308,159,0.01,,,0.0001,0.00868191197514534,926826
7392,-3.13,4915.42,23913,3812427,159,0.01,,,0.0001,0.01030295342206955,928106
7396,-3.05,4943.94,23925,3817338,159,0.01,,,0.0001,0.006807778030633926,929334
7400,-3.05,4919.94,23935,3821756,159,0.01,,,0.0001,0.002533002756536007,930438
7404,-3.01,4933.52,23947,3826642,159,0.01,,,0.0001,0.016233019530773163,931660
7408,-2.66,4962.18,23958,3831488,159,0.01,,,0.0001,0.004917397163808346,932871
7412,-2.57,4938.48,23970,3836246,160,0.01,,,0.0001,0.0031571071594953537,934061
7416,-2.45,4921.68,23982,3840802,160,0.01,,,0.0001,0.015735475346446037,935200
7420,-2.46,4899.07,23993,3845484,160,0.01,,,0.0001,0.008671946823596954,936370
7424,-2.17,4905.35,24005,3850275,160,0.01,,,0.0001,0.004400166682898998,937568
7428,-2.2,4913.49,24017,3855433,160,0.01,,,0.0001,0.0026051774621009827,938858
7432,-2.34,4885.81,24028,3859860,160,0.01,,,0.0001,0.014544351026415825,939964
7436,-2.28,4877.44,24040,3864658,160,0.01,,,0.0001,0.004371740855276585,941164
7440,-2.16,4871.43,24052,3869728,160,0.01,,,0.0001,0.010431231930851936,942431
7444,-2.16,4843.65,24063,3874028,160,0.01,,,0.0001,0.004497327376157045,943506
7448,-2.13,4836.64,24075,3878974,161,0.01,,,0.0001,0.006099305115640163,944743
7452,-2.27,4804.72,24086,3883454,161,0.01,,,0.0001,0.010155375115573406,945863
7456,-2.16,4785.85,24096,3887943,161,0.01,,,0.0001,0.006823330651968718,946985
7460,-2.32,4819.69,24109,3893207,161,0.01,,,0.0001,0.008646167814731598,948301
7464,-2.27,4813.66,24121,3897761,161,0.01,,,0.0001,0.01138121448457241,949440
,,,,3900000,,0.01,5009.2,-1.25,0.0001,0.034137554466724396,949999
7468,-2.48,4789.16,24171,3902628,161,0.01,,,0.0001,0.0050626471638679504,950656
7472,-2.84,4780.34,24183,3907388,161,0.01,,,0.0001,0.006905240006744862,951846
7476,-2.98,4739.01,24192,3911409,161,0.01,,,0.0001,0.007121018599718809,952852
7480,-2.7,4734.61,24204,3916058,161,0.01,,,0.0001,0.030018813908100128,954014
7484,-2.32,4738.05,24216,3920951,161,0.01,,,0.0001,0.00840052217245102,955237
7488,-2.18,4731.45,24226,3925037,162,0.01,,,0.0001,0.006203873082995415,956259
7492,-2.16,4705.72,24237,3929504,162,0.01,,,0.0001,0.00735738780349493,957375
7496,-1.95,4709.89,24249,3934522,162,0.01,,,0.0001,0.007887950167059898,958630
7500,-1.92,4725.02,24261,3939312,162,0.01,,,0.0001,0.012153510004281998,959827
7504,-1.92,4724.49,24273,3944191,162,0.01,,,0.0001,0.005982367787510157,961047
7508,-1.92,4740.58,24286,3949447,162,0.01,,,0.0001,0.009688325226306915,962361
7512,-1.84,4756.01,24298,3954581,162,0.01,,,0.0001,0.021363962441682816,963645
7516,-1.83,4776.52,24309,3959654,162,0.01,,,0.0001,0.017702877521514893,964913
7520,-1.91,4789.06,24321,3964646,163,0.01,,,0.0001,0.011282042600214481,966161
7524,-1.93,4803.07,24334,3969796,163,0.01,,,0.0001,0.007433255203068256,967448
7528,-1.86,4777.67,24345,3974315,163,0.01,,,0.0001,0.049890466034412384,968578
7532,-1.69,4783.71,24356,3978889,163,0.01,,,0.0001,0.02027037926018238,969722
7536,-1.62,4797.85,24369,3984049,163,0.01,,,0.0001,0.009093436412513256,971012
7540,-1.55,4772.09,24380,3988468,163,0.01,,,0.0001,0.005045018158853054,972116
7544,-1.53,4762.09,24390,3992525,163,0.01,,,0.0001,0.014562871307134628,973131
7548,-1.49,4752.27,24402,3997222,163,0.01,,,0.0001,0.013789620250463486,974305
,,,,4000000,,0.01,4913.75,-2.55,0.0001,0.008168498054146767,974999
7552,-1.37,4750.18,24449,4001656,163,0.01,,,0.0001,0.005733567290008068,975413
7556,-1.38,4796.5,24462,4007305,163,0.01,,,0.0001,0.005764293484389782,976826
7560,-1.23,4776.39,24474,4012077,163,0.01,,,0.0001,0.00784009974449873,978019
7564,-1.03,4800.53,24487,4017239,164,0.01,,,0.0001,0.002944725099951029,979309
7568,-0.77,4826.0,24500,4022737,164,0.01,,,0.0001,0.007102851755917072,980684
7572,-0.71,4814.09,24511,4027199,164,0.01,,,0.0001,0.004621449857950211,981799
7576,-0.38,4830.13,24522,4031625,164,0.01,,,0.0001,0.003044587094336748,982906
7580,-0.59,4852.84,24534,4036839,164,0.01,,,0.0001,0.0192059725522995,984209
7584,-0.87,4864.44,24546,4042027,164,0.01,,,0.0001,0.005624319426715374,985506
7588,-0.82,4917.56,24559,4047442,164,0.01,,,0.0001,0.0182163268327713,986860
7592,-0.78,4922.3,24570,4052036,164,0.01,,,0.0001,0.0064882514998316765,988008
7596,-1.21,4903.87,24581,4056587,165,0.01,,,0.0001,0.004165251739323139,989146
7600,-1.13,4934.62,24595,4062149,165,0.01,,,0.0001,0.012472627684473991,990537
7604,-1.05,4919.82,24605,4066656,165,0.01,,,0.0001,0.02391546219587326,991663
7608,-1.22,4897.47,24617,4071357,165,0.01,,,0.0001,0.004135493189096451,992839
7612,-1.34,4896.57,24630,4076482,165,0.01,,,0.0001,0.008848585188388824,994120
7616,-1.41,4900.18,24642,4081634,165,0.01,,,0.0001,0.015526583418250084,995408
7620,-1.29,4900.82,24654,4086644,165,0.01,,,0.0001,0.004546834155917168,996660
7624,-1.14,4888.93,24666,4091494,165,0.01,,,0.0001,0.004348790273070335,997873
7628,-1.3,4884.27,24676,4095904,165,0.01,,,0.0001,0.005237748846411705,998975
,,,,4100000,,0.01,5111.75,-0.75,0.0001,0.007442924194037914,999999
7632,-1.28,4898.48,24726,4100837,165,0.01,,,0.0001,0.009167810901999474,1000209
7636,-1.17,4901.61,24738,4106070,165,0.01,,,0.0001,0.01186130940914154,1001517
7640,-1.23,4905.59,24750,4110596,166,0.01,,,0.0001,0.007275025360286236,1002648
7644,-1.08,4945.38,24762,4115648,166,0.01,,,0.0001,0.004528875462710857,1003911
7648,-0.99,4958.62,24773,4120682,166,0.01,,,0.0001,0.007133432198315859,1005170
7652,-1.05,4951.67,24783,4124944,166,0.01,,,0.0001,0.006795969791710377,1006235
7656,-1.12,4915.53,24795,4129678,166,0.01,,,0.0001,0.00556834414601326,1007419
7660,-1.24,4898.03,24805,4134007,166,0.01,,,0.0001,0.010001592338085175,1008501
7664,-1.63,4868.45,24817,4138429,166,0.01,,,0.0001,0.002293916419148445,1009607
7668,-1.79,4828.39,24828,4142922,166,0.01,,,0.0001,0.013841511681675911,1010730
7672,-1.75,4859.53,24840,4148166,166,0.01,,,0.0001,0.002601891290396452,1012041
7676,-2.02,4875.07,24852,4152979,167,0.01,,,0.0001,0.019019844010472298,1013244
7680,-1.95,4853.21,24864,4157646,167,0.01,,,0.0001,0.009670713916420937,1014411
7684,-1.99,4849.73,24877,4162756,167,0.01,,,0.0001,0.006451534107327461,1015688
7688,-1.77,4825.28,24888,4167568,167,0.01,,,0.0001,0.014696145430207253,1016891
7692,-1.9,4838.6,24900,4172494,167,0.01,,,0.0001,0.005224753171205521,1018123
7696,-1.77,4869.56,24912,4177823,167,0.01,,,0.0001,0.027781691402196884,1019455
7700,-1.98,4827.01,24923,4182326,167,0.01,,,0.0001,0.007794976234436035,1020581
7704,-2.17,4830.77,24934,4186932,167,0.01,,,0.0001,0.013011484406888485,1021732
7708,-2.01,4842.0,24947,4191906,168,0.01,,,0.0001,0.03590771183371544,1022976
7712,-1.93,4840.57,24960,4196988,168,0.01,,,0.0001,0.0077607594430446625,1024246
,,,,4200000,,0.01,5114.45,-0.5,0.0001,0.00268365815281868,1024999
7716,-1.86,4837.62,25010,4202077,168,0.01,,,0.0001,0.006193452514708042,1025519
7720,-1.72,4823.67,25022,4206744,168,0.01,,,0.0001,0.005096563138067722,1026685
7724,-1.9,4815.34,25033,4211391,168,0.01,,,0.0001,0.004445037804543972,1027847
7728,-1.84,4852.26,25046,4216720,168,0.01,,,0.0001,0.00303049199283123,1029179
7732,-1.85,4843.21,25058,4221424,168,0.01,,,0.0001,0.005732269026339054,1030355
7736,-1.89,4834.14,25082,4226435,168,0.01,,,0.0001,0.006552013568580151,1031608
7740,-1.86,4862.31,25095,4231662,168,0.01,,,0.0001,0.016772499307990074,1032915
7744,-2.0,4856.09,25106,4236548,168,0.01,,,0.0001,0.001647520111873746,1034136
7748,-2.07,4850.62,25117,4241442,168,0.01,,,0.0001,0.0054896073415875435,1035360
7752,-2.17,4865.02,25129,4246060,168,0.01,,,0.0001,0.008152387104928493,1036514
7756,-2.04,4877.37,25141,4251113,169,0.01,,,0.0001,0.01095590926706791,1037778
7760,-2.13,4900.9,25153,4256029,169,0.01,,,0.0001,0.042333491146564484,1039007
7764,-1.99,4929.18,25165,4261162,169,0.01,,,0.0001,0.009056506678462029,1040290
7768,-1.75,4942.1,25176,4265981,169,0.01,,,0.0001,0.004986198153346777,1041495
7772,-1.7,4924.82,25188,4270789,169,0.01,,,0.0001,0.00809802208095789,1042697
7776,-1.56,4953.59,25202,4276320,169,0.01,,,0.0001,0.028013788163661957,1044079
7780,-1.47,4968.21,25214,4281358,169,0.01,,,0.0001,0.007539058569818735,1045339
7784,-1.48,4952.92,25225,4286078,169,0.01,,,0.0001,0.03423023223876953,1046519
7788,-1.64,4955.59,25237,4290954,170,0.01,,,0.0001,0.005186107009649277,1047738
7792,-1.64,4965.68,25250,4296129,170,0.01,,,0.0001,0.01612774468958378,1049032
,,,,4300000,,0.01,5234.45,-0.95,0.0001,0.004813487641513348,1049999
7796,-1.52,4950.88,25300,4301089,169,0.01,,,0.0001,0.003547773929312825,1050272
7800,-1.36,4979.78,25313,4306311,170,0.01,,,0.0001,0.007865939289331436,1051577
7804,-1.18,4992.38,25325,4311228,170,0.01,,,0.0001,0.027597952634096146,1052806
7808,-1.01,4981.2,25336,4315927,170,0.01,,,0.0001,0.003113234881311655,1053981
7812,-1.27,4983.6,25349,4321064,170,0.01,,,0.0001,0.02047475054860115,1055265
7816,-1.32,4968.96,25360,4325777,170,0.01,,,0.0001,0.011790617369115353,1056444
7820,-1.5,4992.54,25373,4331026,170,0.01,,,0.0001,0.03347732126712799,1057756
7824,-1.3,5015.67,25386,4336255,170,0.01,,,0.0001,0.006542977876961231,1059063
7828,-1.45,4990.06,25397,4340938,170,0.01,,,0.0001,0.021006200462579727,1060234
7832,-1.34,5003.4,25409,4345976,171,0.01,,,0.0001,0.0029777190648019314,1061493
7836,-1.4,5019.06,25422,4351379,171,0.01,,,0.0001,0.006650167517364025,1062844
7840,-1.41,5015.4,25434,4356512,171,0.01,,,0.0001,0.02783038839697838,1064127
7844,-1.45,5004.73,25446,4361144,171,0.01,,,0.0001,0.009324618615210056,1065285
7848,-1.42,4993.76,25457,4365769,171,0.01,,,0.0001,0.013112189248204231,1066442
7852,-1.3,5012.88,25469,4370865,171,0.01,,,0.0001,0.015772871673107147,1067716
7856,-1.27,5051.57,25483,4376881,171,0.01,,,0.0001,0.003377248765900731,1069220
7860,-1.3,5046.07,25495,4381658,171,0.01,,,0.0001,0.010290301404893398,1070414
7864,-1.12,5049.92,25507,4386877,171,0.01,,,0.0001,0.009437061846256256,1071719
7868,-1.3,5059.37,25520,4391931,172,0.01,,,0.0001,0.01754329353570938,1072982
7872,-1.21,5076.84,25532,4397185,172,0.01,,,0.0001,0.00838581845164299,1074296
,,,,4400000,,0.01,5036.2,3.5,0.0001,0.0169276911765337,1074999
7876,-1.26,5049.31,25581,4402034,172,0.01,,,0.0001,0.012282422743737698,1075508
7880,-1.29,5063.81,25593,4407434,172,0.01,,,0.0001,0.008425123058259487,1076858
7884,-1.14,5069.97,25605,4412306,172,0.01,,,0.0001,0.0031848212238401175,1078076
7888,-1.14,5086.92,25618,4417603,172,0.01,,,0.0001,0.003755382262170315,1079400
7892,-0.89,5075.49,25630,4422486,172,0.01,,,0.0001,0.014301054179668427,1080621
7896,-0.92,5096.19,25644,4427969,172,0.01,,,0.0001,0.011832796037197113,1081992
7900,-0.79,5075.45,25655,4432669,172,0.01,,,0.0001,0.01173744909465313,1083167
7904,-0.76,5085.11,25668,4437825,172,0.01,,,0.0001,0.007400504779070616,1084456
7908,-0.97,5092.8,25680,4442703,172,0.01,,,0.0001,0.006231735460460186,1085675
7912,-0.79,5119.37,25694,4448506,173,0.01,,,0.0001,0.003930951468646526,1087126
7916,-0.76,5136.72,25706,4453650,173,0.01,,,0.0001,0.025898676365613937,1088412
7920,-0.74,5126.42,25718,4458643,173,0.01,,,0.0001,0.0051643094047904015,1089660
7924,-0.86,5121.12,25731,4463731,173,0.01,,,0.0001,0.007287937216460705,1090932
7928,-0.52,5141.67,25743,4468928,173,0.01,,,0.0001,0.01570884697139263,1092231
7932,-0.57,5148.79,25756,4474146,173,0.01,,,0.0001,0.05241822823882103,1093536
7936,-0.4,5147.1,25769,4479501,173,0.01,,,0.0001,0.0027007597964257,1094875
7940,-0.23,5160.53,25781,4484980,173,0.01,,,0.0001,0.0637313574552536,1096244
7944,-0.12,5168.48,25793,4489798,174,0.01,,,0.0001,0.003853101283311844,1097449
7948,-0.1,5170.43,25805,4494467,174,0.01,,,0.0001,0.004920593928545713,1098616
7952,-0.03,5169.54,25817,4499545,174,0.01,,,0.0001,0.006061526481062174,1099886
,,,,4500000,,0.01,4986.65,-0.35,0.0001,0.005828514229506254,1099999
7956,0.08,5111.94,25865,4504117,174,0.01,,,0.0001,0.0031506610102951527,1101029
7960,0.13,5113.61,25877,4508931,174,0.01,,,0.0001,0.015204459428787231,1102232
7964,0.13,5106.56,25889,4513970,174,0.01,,,0.0001,0.04549543559551239,1103492
7968,0.23,5112.52,25901,4519168,174,0.01,,,0.0001,0.006891523487865925,1104791
7972,0.02,5088.89,25912,4523820,174,0.01,,,0.0001,0.005790579132735729,1105954
7976,-0.04,5102.14,25925,4528995,174,0.01,,,0.0001,0.006870363373309374,1107248
7980,0.01,5080.96,25937,4533858,174,0.01,,,0.0001,0.005676195025444031,1108464
7984,0.06,5097.69,25949,4539148,174,0.01,,,0.0001,0.003936770372092724,1109786
7988,-0.02,5081.86,25961,4544053,175,0.01,,,0.0001,0.009153646416962147,1111013
7992,-0.14,5074.95,25972,4548765,175,0.01,,,0.0001,0.003509173635393381,1112191
7996,-0.11,5064.0,25985,4553968,175,0.01,,,0.0001,0.00277415057644248,1113491
8000,-0.25,5054.74,25996,4558438,175,0.01,,,0.0001,0.009773693047463894,1114609
8004,-0.29,5043.62,26008,4563316,175,0.01,,,0.0001,0.005221453495323658,1115828
8008,-0.43,5042.65,26019,4568168,175,0.01,,,0.0001,0.0034967244137078524,1117041
8012,-0.37,5046.65,26034,4574070,175,0.01,,,0.0001,0.009187308140099049,1118517
8016,-0.02,5028.87,26047,4578775,175,0.01,,,0.0001,0.012926311232149601,1119693
8020,0.21,5030.06,26059,4583797,175,0.01,,,0.0001,0.011882731691002846,1120949
8024,0.01,5025.74,26071,4588778,176,0.01,,,0.0001,0.005344275385141373,1122194
8028,0.03,5028.55,26084,4594052,176,0.01,,,0.0001,0.019820624962449074,1123512
8032,-0.06,5008.68,26096,4598777,176,0.01,,,0.0001,0.020568840205669403,1124694
,,,,4600000,,0.01,4907.05,0.85,0.0001,0.029503701254725456,1124999
8036,0.0,5013.79,26147,4604256,176,0.01,,,0.0001,0.004352528601884842,1126063
8040,-0.2,5001.3,26160,4609425,176,0.01,,,0.0001,0.007630621083080769,1127356
8044,0.22,5003.03,26172,4614296,176,0.01,,,0.0001,0.01011426281183958,1128573
8048,0.26,5026.63,26185,4619564,176,0.01,,,0.0001,0.015554796904325485,1129890
8052,0.18,5000.08,26195,4623974,176,0.01,,,0.0001,0.007302735932171345,1130993
8056,-0.11,5026.52,26209,4629207,176,0.01,,,0.0001,0.006831705570220947,1132301
8060,0.05,5025.45,26221,4633991,176,0.01,,,0.0001,0.009121645241975784,1133497
8064,-0.02,5028.45,26234,4639114,176,0.01,,,0.0001,0.019648348912596703,1134778
8068,-0.27,5004.78,26245,4643717,176,0.01,,,0.0001,0.04050733521580696,1135929
8072,-0.3,5028.77,26258,4648977,177,0.01,,,0.0001,0.0025923335924744606,1137244
8076,-0.15,5013.0,26269,4653760,177,0.01,,,0.0001,0.00420754961669445,1138439
8080,-0.26,5023.77,26282,4658899,177,0.01,,,0.0001,0.015901761129498482,1139724
8084,-0.34,5040.65,26296,4664607,177,0.01,,,0.0001,0.010160323232412338,1141151
8088,-0.26,5055.76,26309,4669886,177,0.01,,,0.0001,0.0035710048396140337,1142471
8092,-0.29,5065.2,26321,4674835,177,0.01,,,0.0001,0.012910125777125359,1143708
8096,-0.13,5069.02,26334,4680125,177,0.01,,,0.0001,0.011242987588047981,1145031
8100,0.06,5104.77,26348,4685491,177,0.01,,,0.0001,0.0028667114675045013,1146372
8104,0.2,5108.88,26360,4690473,177,0.01,,,0.0001,0.02588067576289177,1147618
8108,0.35,5116.78,26372,4695526,178,0.01,,,0.0001,0.006774191744625568,1148881
,,,,4700000,,0.01,4929.6,-2.0,0.0001,0.0019310989882797003,1149999
8112,0.43,5084.62,26422,4700625,177,0.01,,,0.0001,0.0018809956964105368,1150156
8116,0.19,5087.22,26433,4705387,178,0.01,,,0.0001,0.011073554866015911,1151346
8120,-0.07,5073.35,26443,4710065,178,0.01,,,0.0001,0.012431123293936253,1152516
8124,-0.12,5074.55,26456,4715082,178,0.01,,,0.0001,0.008365447632968426,1153770
8128,-0.34,5060.14,26468,4719992,178,0.01,,,0.0001,0.006168848369270563,1154997
8132,0.0,5090.93,26481,4725485,178,0.01,,,0.0001,0.0017925554420799017,1156371
8136,-0.36,5067.0,26494,4730373,178,0.01,,,0.0001,0.008568794466555119,1157593
8140,-0.12,5051.67,26505,4735147,178,0.01,,,0.0001,0.0015226826071739197,1158786
8144,-0.48,5045.87,26517,4739870,178,0.01,,,0.0001,0.04496270790696144,1159967
8148,-0.62,5027.26,26529,4744671,178,0.01,,,0.0001,0.01336017157882452,1161167
8152,-0.52,5053.66,26541,4749735,178,0.01,,,0.0001,0.006962001323699951,1162433
8156,-0.25,5056.63,26554,4755039,179,0.01,,,0.0001,0.00861399807035923,1163759
8160,-0.3,5045.65,26564,4759557,179,0.01,,,0.0001,0.004972725175321102,1164889
8164,-0.04,5064.88,26577,4765166,179,0.01,,,0.0001,0.00790873821824789,1166291
8168,-0.02,5079.01,26589,4770129,179,0.01,,,0.0001,0.014493805356323719,1167532
8172,0.0,5072.4,26602,4775218,179,0.01,,,0.0001,0.007409949786961079,1168804
8176,-0.18,5086.41,26614,4780355,179,0.01,,,0.0001,0.0031342841684818268,1170088
8180,0.02,5071.94,26625,4785137,179,0.01,,,0.0001,0.004129571374505758,1171284
8184,-0.02,5055.31,26638,4790437,179,0.01,,,0.0001,0.030343985185027122,1172609
8188,0.12,5039.82,26649,4795328,179,0.01,,,0.0001,0.003984562121331692,1173831
,,,,4800000,,0.01,5246.35,0.25,0.0001,0.018604090437293053,1174999
8192,0.03,5033.93,26699,4800132,179,0.01,,,0.0001,0.015492318198084831,1175032
8196,-0.09,5043.57,26713,4805673,179,0.01,,,0.0001,0.0077721914276480675,1176418
8200,-0.08,5033.33,26725,4810786,180,0.01,,,0.0001,0.007428348530083895,1177696
8204,-0.23,5037.18,26738,4815859,180,0.01,,,0.0001,0.010357487946748734,1178964
8208,-0.29,5037.96,26751,4820945,180,0.01,,,0.0001,0.005982739385217428,1180236
8212,-0.4,5035.96,26763,4825993,180,0.01,,,0.0001,0.0024256431497633457,1181498
8216,-0.38,5046.22,26777,4831019,180,0.01,,,0.0001,0.011386406607925892,1182754
8220,-0.32,5065.66,26790,4836189,180,0.01,,,0.0001,0.0032730225939303637,1184047
8224,-0.32,5053.06,26801,4840885,180,0.01,,,0.0001,0.0036214422434568405,1185221
8228,-0.21,5046.33,26813,4845629,180,0.01,,,0.0001,0.002699689008295536,1186407
8232,-0.51,5029.55,26825,4850696,180,0.01,,,0.0001,0.003032518085092306,1187673
8236,-0.36,5064.12,26840,4856447,180,0.01,,,0.0001,0.0019992850720882416,1189111
8240,-0.69,5076.85,26852,4861542,181,0.01,,,0.0001,0.004682021215558052,1190385
8244,-0.74,5091.71,26865,4866643,181,0.01,,,0.0001,0.0053998855873942375,1191660
8248,-0.71,5097.9,26876,4871591,181,0.01,,,0.0001,0.017793122678995132,1192897
8252,-0.58,5103.38,26889,4876793,181,0.01,,,0.0001,0.0012731472961604595,1194198
8256,-0.86,5095.47,26901,4881907,181,0.01,,,0.0001,0.04946056008338928,1195476
8260,-0.81,5109.31,26913,4886775,181,0.01,,,0.0001,0.005995400715619326,1196693
8264,-0.91,5079.07,26924,4891626,181,0.01,,,0.0001,0.02412896417081356,1197906
8268,-0.97,5059.75,26935,4896106,181,0.01,,,0.0001,0.008713980205357075,1199026
,,,,4900000,,0.01,5248.0,-0.05,0.0001,0.00397979561239481,1199999
8272,-0.82,5079.2,26987,4901692,181,0.01,,,0.0001,0.01918024756014347,1200422
8276,-0.58,5077.51,26999,4906788,181,0.01,,,0.0001,0.006515858694911003,1201696
8280,-0.75,5105.25,27012,4912256,181,0.01,,,0.0001,0.0025890162214636803,1203063
8284,-0.77,5078.75,27024,4916887,181,0.01,,,0.0001,0.0036911875940859318,1204221
8288,-1.04,5067.05,27035,4921478,182,0.01,,,0.0001,0.005750313866883516,1205369
8292,-0.98,5067.54,27046,4926292,182,0.01,,,0.0001,0.005753777455538511,1206572
8296,-1.11,5028.96,27058,4930869,182,0.01,,,0.0001,0.001113880192860961,1207717
8300,-1.06,5026.43,27070,4935914,182,0.01,,,0.0001,0.0023178355768322945,1208978
8304,-0.94,4991.74,27081,4940131,182,0.01,,,0.0001,0.00700441375374794,1210032
8308,-0.71,4989.49,27094,4945149,182,0.01,,,0.0001,0.045960839837789536,1211287
8312,-0.87,4996.88,27107,4950388,182,0.01,,,0.0001,0.03343018516898155,1212596
8316,-1.05,4994.78,27119,4955360,182,0.01,,,0.0001,0.004679855424910784,1213839
8320,-1.15,4980.32,27130,4960164,182,0.01,,,0.0001,0.0027601022738963366,1215040
8324,-0.99,4996.49,27142,4965265,182,0.01,,,0.0001,0.004664113279432058,1216316
8328,-0.9,5009.21,27155,4970323,183,0.01,,,0.0001,0.003693607170134783,1217580
8332,-0.7,5028.76,27169,4975885,183,0.01,,,0.0001,0.0030496639665216208,1218971
8336,-0.79,4994.28,27181,4980775,183,0.01,,,0.0001,0.0046473657712340355,1220193
8340,-0.65,4997.89,27193,4985952,183,0.01,,,0.0001,0.016713619232177734,1221487
8344,-0.55,4990.31,27205,4990856,183,0.01,,,0.0001,0.06330294907093048,1222713
8348,-0.55,5000.9,27218,4996071,183,0.01,,,0.0001,0.006894370075315237,1224017
,,,,5000000,,0.01,5243.05,1.15,0.0001,0.006527552846819162,1224999
8352,-0.6,4972.44,27268,5000562,183,0.01,,,0.0001,0.03242664039134979,1225140
8356,-0.42,4949.85,27279,5005105,183,0.01,,,0.0001,0.03197651356458664,1226276
8360,-0.47,4968.62,27291,5010439,183,0.01,,,0.0001,0.00953991711139679,1227609
8364,-0.67,4969.09,27303,5015297,183,0.01,,,0.0001,0.015974709764122963,1228824
8368,-0.46,5003.86,27316,5020649,183,0.01,,,0.0001,0.003658892586827278,1230162
8372,-0.61,4986.51,27328,5025790,183,0.01,,,0.0001,0.003485226770862937,1231447
8376,-0.91,4966.37,27340,5030376,183,0.01,,,0.0001,0.002993401139974594,1232593
8380,-0.84,4956.73,27352,5035606,184,0.01,,,0.0001,0.01654493808746338,1233901
8384,-0.69,4976.9,27365,5040754,184,0.01,,,0.0001,0.002437988296151161,1235188
8388,-0.42,5010.49,27378,5046185,184,0.01,,,0.0001,0.0045577725395560265,1236546
8392,-0.35,5027.09,27390,5051420,184,0.01,,,0.0001,0.0017372546717524529,1237854
8396,-0.28,5054.25,27402,5056675,184,0.01,,,0.0001,0.004293531645089388,1239168
8400,-0.23,5060.26,27415,5061866,184,0.01,,,0.0001,0.02145332843065262,1240466
8404,-0.52,5102.54,27428,5067136,184,0.01,,,0.0001,0.0035892550367861986,1241783
8408,-0.83,5091.03,27440,5071874,184,0.01,,,0.0001,0.025534793734550476,1242968
8412,-0.62,5083.26,27452,5076917,184,0.01,,,0.0001,0.030963225290179253,1244229
8416,-0.68,5065.8,27463,5081442,185,0.01,,,0.0001,0.009083996526896954,1245360
8420,-0.39,5098.75,27477,5087072,185,0.01,,,0.0001,0.0028559365309774876,1246767
8424,-0.54,5075.21,27488,5091585,185,0.01,,,0.0001,0.007723767776042223,1247896
8428,-0.59,5066.85,27500,5096431,185,0.01,,,0.0001,0.004762246273458004,1249107
,,,,5100000,,0.01,5284.05,3.75,0.0001,0.005257913842797279,1249999
8432,-0.6,5070.62,27554,5102084,185,0.01,,,0.0001,0.005906606093049049,1250520
8436,-0.42,5075.45,27566,5107094,185,0.01,,,0.0001,0.01027199812233448,1251773
8440,-0.59,5048.21,27576,5111588,185,0.01,,,0.0001,0.015843529254198074,1252896
8444,-0.6,5049.92,27588,5116541,185,0.01,,,0.0001,0.01968727819621563,1254135
8448,-0.59,5031.69,27600,5121297,185,0.01,,,0.0001,0.008728601038455963,1255324
8452,-0.54,5046.44,27612,5126156,185,0.01,,,0.0001,0.003813057206571102,1256538
8456,-0.69,5056.47,27623,5130952,185,0.01,,,0.0001,0.004359964746981859,1257737
8460,-0.67,5068.42,27635,5136581,185,0.01,,,0.0001,0.002967393957078457,1259145
8464,-0.26,5069.84,27647,5141468,185,0.01,,,0.0001,0.004952346906065941,1260366
8468,-0.25,5044.18,27659,5146173,186,0.01,,,0.0001,0.0102007407695055,1261543
8472,-0.03,5036.2,27671,5151116,186,0.01,,,0.0001,0.008625263348221779,1262778
8476,0.12,5058.45,27684,5156262,186,0.01,,,0.0001,0.003740881336852908,1264065
8480,-0.08,5041.8,27696,5161067,186,0.01,,,0.0001,0.012918888591229916,1265266
8484,-0.17,5058.52,27710,5166629,186,0.01,,,0.0001,0.02001117169857025,1266657
8488,-0.21,5033.19,27721,5171432,186,0.01,,,0.0001,0.008205339312553406,1267857
8492,-0.09,5043.74,27735,5176925,186,0.01,,,0.0001,0.00483399024233222,1269231
8496,0.16,5027.43,27747,5181773,186,0.01,,,0.0001,0.004071792587637901,1270443
8500,-0.13,5003.09,27758,5186359,186,0.01,,,0.0001,0.0036661182530224323,1271589
8504,0.02,4976.45,27769,5190969,186,0.01,,,0.0001,0.03994135186076164,1272742
8508,0.07,4994.08,27782,5196140,187,0.01,,,0.0001,0.003535177558660507,1274034
,,,,5200000,,0.01,5257.35,1.4,0.0001,0.010245946235954762,1274999
8512,-0.24,4980.93,27832,5200857,186,0.01,,,0.0001,0.0036443257704377174,1275214
